timestamp,accX,accY,accZ
2965232281000,-3.3,10.23,2.6014864
2965282299000,-0.53,8.58,3.0237172
2965332317000,0.84,7.27,1.8387469
2965382244000,-0.53,5.75,1.8387469
2965432262000,-0.5,5.37,3.636633
2965482281000,3.11,7.21,6.4424243
2965532268000,2.91,10.69,7.8589406
2965582287000,-2.34,12.53,8.580819
2965632275000,-7.31,12.11,2.7240696
2965682262000,-3.15,6.13,1.0760075
2965732311000,-6.32,8.66,-1.1441092
2965782268000,-0.84,13.18,-1.6480621
2965832287000,0.11,6.93,-0.9942854
2965882275000,-3.06,10.34,-2.1792557
2965882275000,-3.06,10.34,-2.1792557
2965982159000,1.84,9.96,0.27240697
2966032238000,1.84,9.92,1.5390993
2966082409000,0.65,9.47,0.95342433
2966132275000,-0.46,9.89,0.27240697
2966182262000,-1.42,10.61,0.53119355
2966232433000,-4.25,12.11,-0.7218784
2966282299000,-5.33,9.47,-0.95342433
2966332287000,-7.89,12.34,0.6537767
2966382305000,-3.76,10.76,3.214402
2966432262000,1.65,8.66,2.5333846
2966482311000,0.53,6.66,2.8330324
2966532268000,-0.84,5.05,1.0351465
2966582317000,0.27,4.56,3.214402
2966632275000,2.64,4.86,2.5333846
2966682262000,-0.57,6.63,0.5720546
2966732281000,-5.82,9.11,1.1168685
2966782268000,-5.05,7.46,3.0237172
2966832287000,-0.84,7.93,4.0180025
2966882275000,-3.57,14.33,0.46309182
2966932262000,-0.89,17.35,3.486809
2966982311000,1.88,12.87,2.8330324
2967032268000,-4.56,10.0,-1.2258313
2967082287000,-2.34,8.69,1.879608
2967132305000,-0.08,7.78,1.7570249
2967182262000,-0.08,6.85,0.38136974
2967232250000,-0.08,6.7,2.3018389
2967282268000,1.18,5.01,0.53119355
2967332287000,1.8,4.82,1.0760075
2967382305000,1.73,8.62,1.607201
2967432262000,-6.51,16.89,6.2108784
2967482281000,-5.43,16.55,9.00305
2967532268000,0.11,12.03,6.3198414
2967582287000,0.93,8.92,3.7864566
2967632275000,-1.18,4.71,2.5333846
2967682262000,-0.42,2.91,2.3426998
2967732311000,1.31,2.15,0.7627395
2967782268000,-0.76,5.43,3.8273177
2967832287000,-4.86,10.57,1.5390993
2967882305000,-4.9,6.93,3.1054392
2967932262000,-7.25,17.62,-1.0760075
2967982281000,-0.34,11.69,1.334794
2968032268000,3.72,14.71,3.990762
2968082287000,-2.3,8.08,-1.525479
2968132275000,-0.61,11.84,2.1111538
2968182262000,2.68,9.11,0.95342433
2968232281000,2.45,8.28,1.1168685
2968282299000,1.61,8.69,1.8387469
2968332287000,1.38,8.85,1.334794
2968382275000,2.15,8.12,2.4516625
2968432262000,0.72,6.24,1.4982382
2968482311000,-0.08,6.05,1.4573772
2968552257000,4.18,5.43,0.92618364
2968602245000,-0.89,9.34,1.7297841
2968652325000,-6.47,18.81,7.6273947
2968712261000,-3.06,13.38,8.19945
2968762218000,1.46,8.01,5.706926
2968812298000,1.08,7.89,4.7943625
2968862316000,-0.42,3.45,2.4108016
2968912273000,0.38,2.18,0.50395286
2968962261000,-2.22,5.48,1.9477097
2969062237000,-1.14,3.99,1.2666923
2969112286000,-4.94,16.74,-1.1849703
2969162243000,1.73,17.12,5.134871
2969212261000,4.18,12.79,2.0294318
2969262249000,-3.76,7.82,-0.53119355
2969312267000,-4.21,8.16,2.2201166
2969362255000,2.22,5.22,0.3405087
2969412304000,-0.5,6.82,2.9147544
2969462231000,-0.91,6.7,1.920469
2969512279000,1.8,8.54,-1.879608
2969562206000,-9.89,17.43,6.1291566
2969612286000,-3.3,14.41,10.378705
2969662212000,3.79,9.85,4.7535014
2969712261000,0.15,6.85,4.099725
2969762279000,-1.5,5.83,2.2609777
2969812267000,-2.75,5.33,0.313268
2969862255000,-3.17,5.48,2.1792557
2969912273000,-2.03,8.47,3.9090397
2969962231000,-1.73,5.18,0.42223078
2970012249000,0.8,5.01,-0.42223078
2970062237000,-9.0,14.48,4.399372
2970112286000,0.46,11.22,-1.3756552
2970162243000,4.71,16.13,4.440233
2970212261000,-1.65,12.07,1.7570249
2970262249000,-3.53,10.88,3.5957718
2970312267000,1.42,8.54,2.7921712
2970362286000,1.84,6.93,2.6832085
2970412273000,1.61,6.78,2.152015
2970462231000,1.65,8.81,2.1792557
2970512279000,1.27,6.51,-1.334794
2970562237000,-4.9,12.18,4.5219555
2970612286000,-1.14,13.59,9.234595
2970662212000,-1.57,11.14,6.782933
2970712261000,-0.15,9.89,5.366417
2970762218000,-0.5,5.09,2.4516625
2970812267000,-0.8,3.21,1.4165162
2970862225000,-1.57,3.02,1.7297841
2970912273000,-2.37,10.04,4.0588636
2970962231000,-1.12,5.43,-0.23154591
2970962231000,-1.12,5.43,-0.23154591
2971032299000,-3.45,2.83,-0.95342433
2971082317000,-1.57,19.57,5.053149
2971132336000,5.28,10.15,0.5720546
2971192242000,-1.08,8.92,0.61291564
2971242199000,-4.75,10.15,1.9477097
2971292309000,2.15,5.94,3.1463003
2971342205000,3.79,6.24,1.7297841
2971392284000,-1.08,6.05,0.08172209
2971442211000,-1.65,10.76,4.9850473
2971492260000,-1.53,14.25,7.9270425
2971542217000,-1.76,15.79,9.915613
2971592266000,2.56,10.0,5.434519
2971642254000,0.5,5.6,2.2201166
2971692333000,-0.34,2.11,1.0760075
2971792309000,-3.76,7.35,2.7921712
2971842236000,-6.02,7.21,1.879608
2971952343000,-6.13,17.54,1.0351465
2971952343000,-6.13,17.54,1.0351465
2972002178000,0.57,6.28,-3.214402
2972052349000,1.69,16.55,1.4573772
2972102276000,-1.84,10.0,-0.27240697
2972152325000,-0.34,8.5,0.7627395
2972212292000,0.08,6.59,0.27240697
2972262249000,1.57,6.59,2.3426998
2972312298000,0.69,6.63,2.0294318
2972362255000,1.12,7.7,1.2666923
2972412273000,3.72,9.58,0.7218784
2972462200000,-3.36,10.53,3.568531
2972512279000,-7.89,15.94,-0.7218784
2972562237000,-7.4,17.82,7.246025
2972612286000,0.76,14.9,2.7240696
2972662212000,-1.99,7.4,2.3018389
2972712414000,-2.18,3.87,1.4982382
2972762218000,-0.38,2.07,0.27240697
2972812298000,-1.8,2.49,3.1463003
2972862255000,-1.88,19.27,8.19945
2972912304000,-5.63,4.33,0.08172209
2972962200000,-0.91,1.99,-3.636633
2973012279000,-5.43,16.63,-1.1441092
2973062237000,2.26,6.59,-0.95342433
2973112286000,-4.21,9.04,-1.2666923
2973162273000,0.99,9.96,-1.7297841
2973212627000,1.61,11.35,0.92618364
2973312328000,-0.69,10.65,-0.95342433
2973312328000,-0.69,10.65,-0.95342433
2973412426000,-6.55,13.76,0.92618364
2973412426000,-6.55,13.76,0.92618364
2973472240000,-1.61,7.12,-1.4573772
2973522228000,-4.71,9.92,1.9885708
2973572948000,-3.95,9.81,2.3018389
2973632305000,1.33,8.24,4.2495484
2973692272000,-0.15,6.32,3.5957718
2973742199000,-1.38,6.09,2.6832085
2973792309000,0.65,5.41,4.2086873
2973842205000,2.64,8.81,4.862464
2973892315000,-4.18,11.99,4.5219555
2973942242000,-4.02,15.09,8.499097
2973992229000,-5.43,6.21,-8.471856
2974092327000,-1.18,9.89,-1.9477097
2974142223000,-1.73,11.11,2.5606253
2974192272000,0.53,8.89,0.14982383
2974242199000,-2.34,10.15,1.2666923
2974302257000,-1.46,7.93,2.6014864
2974352276000,-0.95,5.43,1.879608
2974402325000,-1.73,5.67,2.070293
2974452251000,0.93,11.07,2.9556155
2974502331000,2.56,6.82,1.0351465
2974552257000,1.38,6.97,1.1441092
2974602276000,-0.27,7.89,0.7627395
2974652264000,-6.74,11.22,6.510526
2974702282000,0.76,16.74,10.800936
2974752209000,-2.49,14.63,8.662541
2974802288000,-0.65,9.28,2.9147544
2974852215000,-0.72,3.38,1.1168685
2974902264000,-0.23,2.64,2.1111538
2974952282000,0.65,1.99,0.38136974
2975002300000,-0.42,12.11,2.8738933
2975052257000,-5.67,9.38,5.5162406
2975102337000,-1.46,6.51,2.2609777
2975152233000,-3.83,6.17,0.8036005
2975202312000,-2.83,16.32,-0.27240697
2975252300000,5.37,18.16,2.2201166
2975302288000,-1.95,10.61,0.42223078
2975352245000,-5.05,7.86,1.607201
2975402264000,0.42,7.31,0.88532263
2975452282000,0.5,5.09,1.1168685
2975502270000,-0.15,3.17,0.88532263
2975552227000,1.23,7.97,1.879608
2975602276000,2.56,9.72,0.46309182
2975652264000,-4.59,15.75,8.771504
2975702282000,-1.95,15.21,8.281172
2975752270000,-4.21,10.31,6.469665
2975802288000,0.08,7.7,4.0180025
2975852215000,-0.84,4.25,1.9885708
2975902294000,0.84,2.96,2.070293
2975952282000,1.65,2.26,1.4165162
2976002300000,0.95,3.53,0.50395286
2976052227000,-7.63,10.34,1.4573772
2976102276000,-5.43,9.08,4.0180025
2976152233000,-4.48,17.27,-2.4108016
2976202312000,2.07,17.88,3.759216
2976252270000,1.12,11.54,3.255263
2976302288000,-3.02,8.92,-0.3405087
2976402264000,-1.23,5.33,1.0351465
2976452251000,-2.11,3.95,0.92618364
2976502270000,1.54,5.63,2.2609777
2976552257000,4.56,7.7,1.4165162
2976602337000,2.11,9.92,5.053149
2976652233000,-5.05,16.13,6.0882955
2976702282000,-1.84,14.1,8.894087
2976752270000,1.92,11.26,6.4424243
2976802319000,0.11,6.93,4.630918
2976852276000,0.31,3.95,2.3699405
2976902264000,0.11,2.26,1.7978859
2976952251000,1.23,4.6,1.4165162
2977002361000,-5.18,6.47,3.5957718
2977052410000,-4.75,8.96,1.6889231
2977102276000,-5.18,7.44,4.372132
2977152203000,-5.24,14.98,-3.173541
2977202312000,6.85,15.36,3.3778462
2977252209000,0.93,10.53,3.336985
2977302319000,-4.52,7.55,-0.53119355
2977352276000,-3.49,8.54,1.4165162
2977402264000,1.38,7.31,1.56634
2977452251000,1.57,3.26,-0.19068487
2977502270000,0.04,5.24,3.6774938
2977552288000,5.13,10.34,1.2258313
2977602306000,4.29,8.62,1.4165162
2977652203000,-4.25,18.39,6.510526
2977702282000,-0.46,11.92,7.9270425
2977752209000,-2.11,10.5,6.238119
2977802319000,1.12,7.93,1.7297841
2977862377000,-0.5,3.72,1.7297841
2977912304000,-0.04,2.6,1.1849703
2977912304000,-0.04,2.6,1.1849703
2978012249000,-4.75,10.38,3.255263
2978062328000,-4.63,8.92,0.14982383
2978062328000,-4.63,8.92,0.14982383
2978122875000,-4.21,10.73,4.7126403
2978172924000,-1.5,17.08,0.23154591
2978222820000,6.97,12.45,4.8216033
2978272930000,-3.36,12.22,-1.1849703
2978322826000,-5.98,8.81,2.2609777
2978372906000,0.95,6.44,1.4165162
2978422802000,-0.19,6.97,0.14982383
2978472881000,0.5,6.74,1.4982382
2978522778000,2.34,7.35,1.2258313
2978572887000,3.83,8.69,0.8036005
2978622814000,-0.95,9.92,1.7978859
2978672893000,-5.24,10.15,4.862464
2978722851000,2.98,13.21,7.164303
2978772839000,-2.26,15.02,8.539958
2978822826000,-1.12,9.96,5.597963
2978872845000,1.38,5.71,2.3426998
2978922802000,-0.19,3.87,2.3018389
2978972881000,-0.53,1.92,1.3075534
2979022778000,-1.8,6.13,2.5606253
2979072857000,-0.34,11.45,3.759216
2979122784000,0.46,6.44,3.636633
2979172893000,-7.46,11.92,2.4108016
2979222790000,-0.11,11.8,-1.3756552
2979272900000,4.1,18.2,4.4810944
2979322796000,-1.99,10.5,0.61291564
2979382854000,-2.14,8.2,1.3075534
2979432262000,0.65,9.19,1.920469
2979482281000,-0.84,6.93,0.46309182
2979532268000,-0.91,5.9,0.88532263
2979582287000,-0.08,5.28,1.1849703
2979632275000,0.46,7.01,0.95342433
2979682323000,-0.19,7.59,0.7218784
2979732281000,-5.63,14.75,5.829509
2979782268000,-1.46,12.18,8.308413
2979832287000,0.19,13.38,7.8861814
2979882275000,1.61,7.27,3.9499009
2979932262000,-0.53,3.38,1.9477097
2979982281000,-1.84,2.45,1.7978859
2980032268000,0.38,2.22,2.3018389
2980082317000,-2.75,10.0,2.6832085
2980132275000,-7.86,15.7,9.575105
2980182293000,-4.94,10.19,-4.5900574
2980232281000,1.23,18.62,-1.6889231
2980282268000,-3.79,11.26,0.61291564
2980332287000,-4.44,10.5,-4.440233
2980382336000,3.45,8.92,-2.7240696
2980432262000,-4.82,5.71,-2.1792557
2980482281000,2.07,10.53,-0.08172209
2980532268000,2.45,9.92,-0.46309182
2980582287000,3.38,9.38,-0.19068487
2980632275000,-1.27,9.34,-0.27240697
2980682262000,-5.01,15.17,0.3405087
2980732403000,-5.98,12.98,-2.3699405
2980782330000,-4.67,8.58,-1.920469
2980832287000,-4.14,10.23,0.19068487
2980882305000,1.76,10.08,3.3778462
2980932323000,1.54,6.63,3.405087
2980982311000,0.53,4.48,2.4925237
2981032268000,-0.46,5.41,2.6832085
2981082317000,-0.65,8.2,5.8567495
2981132275000,0.19,8.31,5.8976107
2981182262000,0.42,8.66,7.668256
2981232281000,-6.63,17.16,5.7477865
2981282299000,-1.99,4.1,-1.525479
2981332287000,-3.6,10.61,1.334794
2981382275000,0.84,14.41,-1.7297841
2981432262000,2.22,7.63,1.56634
2981482311000,-0.76,9.23,0.92618364
2981532268000,-0.95,9.72,1.4982382
2981582287000,0.23,8.5,2.4925237
2981632275000,0.42,7.27,1.3075534
2981682293000,0.99,6.32,1.879608
2981732281000,0.69,8.5,3.5276701
2981782268000,1.95,8.85,2.0294318
2981832287000,1.23,8.69,2.3018389
2981882275000,-1.92,8.05,0.95342433
2981932293000,-4.25,7.59,4.3312707
2981982342000,-0.69,17.88,7.7363577
2982032299000,-3.95,12.11,7.3141265
2982082287000,0.84,9.04,5.325556
2982132305000,0.61,6.05,2.7240696
2982182262000,-0.04,2.53,3.1054392
2982232281000,1.8,2.07,-0.7627395
2982282268000,-1.33,3.83,0.38136974
2982332134000,-5.43,15.21,2.4516625
2982382275000,-4.14,6.51,4.4810944
2982432293000,-2.45,15.7,-1.920469
2982482342000,3.17,17.01,5.366417
2982542248000,-0.11,8.81,0.19068487
2982602245000,-2.41,8.39,-0.14982383
2982652233000,-1.23,8.58,1.0351465
2982702312000,-0.42,3.38,0.040861044
2982752239000,0.95,2.56,1.4165162
2982802319000,1.46,10.65,3.445948
2982852276000,1.95,5.79,0.19068487
2982912304000,-4.9,17.88,7.5456724
2982962322000,-4.4,15.02,8.349273
2983012249000,-0.15,10.76,3.9499009
2983062267000,-1.18,6.55,2.4516625
2983112286000,-1.18,2.03,2.7240696
2983162212000,0.93,0.23,1.2666923
2983212292000,1.5,5.94,1.7297841
2983262218000,-5.63,11.14,0.3405087
2983312267000,-9.58,12.11,-1.4573772
2983362225000,1.5,17.39,1.4573772
2983412304000,2.6,13.95,1.920469
2983462231000,-3.6,9.85,1.4982382
2983512310000,-1.76,11.37,1.1441092
2983562237000,1.5,5.37,1.5390993
2983612286000,0.31,4.29,0.27240697
2983662212000,0.42,4.79,2.7649305
2983712261000,3.64,9.62,1.8387469
2983762157000,3.11,9.51,2.4516625
2983812603000,-5.82,15.32,4.8216033
2983812603000,-5.82,15.32,4.8216033
2983912243000,0.89,11.41,6.3198414
2983962322000,1.57,8.81,0.46309182
2983962322000,1.57,8.81,0.46309182
2984022839000,-3.79,-0.38,0.5720546
2984072948000,-1.12,2.79,1.334794
2984122814000,-1.23,12.53,3.8681788
2984172893000,-1.42,5.71,-0.23154591
2984223034000,-8.54,8.5,6.701211
2984272839000,-0.15,13.8,-5.9793324
2984322857000,0.99,18.7,7.205164
2984372845000,2.6,11.26,1.56634
2984422802000,-3.6,5.94,-0.08172209
2984472851000,-2.91,7.63,2.2609777
2984522778000,1.84,5.13,1.3075534
2984572857000,-0.3,5.52,3.214402
2984622784000,2.49,7.46,1.3075534
2984672863000,0.34,11.5,1.7978859
2984723095000,-7.74,15.09,6.742072
2984772869000,2.3,13.87,9.765789
2984822796000,4.52,9.0,3.759216
2984872814000,-1.61,4.99,3.0237172
2984922802000,-1.61,0.93,2.2201166
2984972820000,2.96,3.11,1.5390993
2985022778000,-1.57,12.37,2.6832085
2985072826000,-5.13,6.85,0.7218784
2985122753000,-8.39,4.1,2.982856
2985172832000,-1.04,15.21,-3.336985
2985222759000,6.05,16.59,3.1054392
2985272839000,1.23,10.69,1.7297841
2985322796000,-2.96,11.26,1.4165162
2985372845000,1.18,7.46,2.3018389
2985422802000,0.76,5.75,0.8036005
2985472820000,0.08,5.86,1.7570249
2985522747000,0.72,8.16,1.3756552
2985572857000,2.76,7.08,-0.7218784
2985622753000,-4.63,9.85,3.8681788
2985672832000,-4.29,14.86,4.4810944
2985722790000,1.38,16.4,8.076866
2985772778000,-0.27,9.34,4.440233
2985822796000,-0.3,4.67,2.2609777
2985872845000,0.84,2.15,2.9147544
2985922802000,0.93,2.96,2.9556155
2985972851000,-3.49,12.41,0.19068487
2986022747000,-3.34,4.82,0.8036005
2986072857000,-3.49,9.15,1.0760075
2986122784000,0.5,16.47,4.2495484
2986172924000,2.22,10.88,4.671779
2986222790000,-2.64,8.28,-0.88532263
2986272839000,-4.9,11.18,2.1111538
2986322796000,3.49,7.27,3.255263
2986372784000,3.17,6.51,2.070293
2986422771000,-1.84,5.43,-0.6946377
2986472820000,-3.76,7.89,3.3778462
2986522778000,-0.27,13.82,7.273266
2986572857000,-1.27,12.53,9.343558
2986622753000,0.5,7.86,6.4424243
2986672863000,0.65,4.79,3.2961242
2986722790000,-1.04,4.06,2.070293
2986772808000,-2.41,2.64,3.759216
2986822796000,-4.86,10.19,4.5628166
2986872814000,-3.83,14.25,1.4982382
2986922832000,-3.45,12.91,-5.6660647
2986972820000,0.31,16.32,0.5720546
2987022778000,-9.0,7.06,-1.56634
2987072796000,-1.42,11.54,-5.8158884
2987122784000,-0.89,6.85,-0.6537767
2987172832000,4.86,8.92,-0.27240697
2987222790000,3.38,9.77,-0.19068487
2987272808000,1.84,11.07,-1.1441092
2987322796000,-3.64,11.6,1.0760075
2987372814000,-8.2,14.52,-1.525479
2987422771000,-5.09,11.99,0.50395286
2987472851000,-2.49,10.08,2.2201166
2987522778000,-0.99,8.39,1.7297841
2987572857000,-0.95,6.66,1.607201
2987622753000,-0.19,4.86,2.8330324
2987672832000,0.89,6.21,4.671779
2987722790000,2.53,6.85,5.6660647
2987772839000,-0.65,9.62,7.8180795
2987822796000,-3.98,15.83,6.742072
2987872845000,-4.06,6.78,-1.6889231
2987922832000,-5.52,6.55,-1.2258313
2987973431000,-1.92,16.21,-2.8738933
2988022839000,1.95,7.86,0.3405087
2988072826000,-0.72,9.77,-0.61291564
2988122784000,0.23,10.34,-0.08172209
2988172863000,2.56,10.19,1.8387469
2988222790000,3.02,9.47,0.95342433
2988272808000,1.27,8.89,0.5720546
2988322765000,1.99,9.04,-1.2258313
2988372814000,-1.04,9.89,0.3405087
2988422771000,-3.36,12.18,-0.95342433
2988472851000,-4.67,13.53,0.27240697
2988522778000,-6.05,9.11,0.23154591
2988572826000,-7.59,12.22,1.4165162
2988622784000,-0.91,8.58,2.5606253
2988672832000,2.11,8.39,3.1463003
2988722912000,1.08,6.28,2.2609777
2988772808000,-1.65,6.24,3.0237172
2988822887000,1.14,6.85,2.4925237
2988872814000,-1.12,10.53,2.4516625
2988922832000,-1.27,12.95,5.7477865
2988982311000,-1.14,7.25,2.3426998
2989032268000,0.53,7.44,2.5333846
2989082531000,-0.46,6.97,3.1054392
2989132275000,-1.08,5.56,2.2609777
2989182262000,-0.42,5.41,1.6889231
2989232281000,-0.8,7.46,2.9147544
2989232281000,-0.8,7.46,2.9147544
2989320385000,-4.33,8.62,3.9090397
2989373058000,0.15,8.24,-2.5606253
2989422405000,3.68,17.88,4.9850473
2989472240000,0.23,9.34,-0.040861044
2989522900000,-2.3,8.5,0.19068487
2989582317000,-0.3,7.5,0.42223078
2989642284000,-1.61,5.13,0.6537767
2989702343000,0.95,4.94,0.6537767
2989752605000,2.07,9.0,3.568531
2989802380000,3.72,7.74,0.9942854
2989852276000,-5.63,14.44,5.366417
2989902325000,-5.98,13.44,5.47538
2989962231000,-0.57,13.8,6.973618
2990012249000,0.89,6.85,2.9147544
2990062267000,-0.42,2.96,2.0294318
2990112225000,0.57,2.49,2.5333846
2990162304000,2.72,1.99,1.9885708
2990262310000,-9.89,15.02,0.95342433
2990312237000,-8.96,5.56,0.38136974
2990362316000,-2.6,18.09,0.23154591
2990412243000,9.89,15.83,5.407278
2990462292000,-0.5,10.46,1.2666923
2990512249000,-4.21,9.38,0.53119355
2990562267000,0.99,6.74,1.6480621
2990612255000,-1.18,7.12,1.4573772
2990662273000,0.04,6.74,0.92618364
2990712231000,1.92,4.82,-0.61291564
2990762310000,0.89,9.53,3.445948
2990812237000,-1.27,8.96,1.5390993
2990862286000,-5.28,9.96,3.7864566
2990912243000,1.65,17.01,8.308413
2990962261000,-0.19,15.55,8.430995
2991012279000,3.49,6.78,5.325556
2991062267000,1.23,3.38,1.5390993
2991112255000,-0.08,1.57,1.2258313
2991162273000,-0.76,0.04,0.3405087
2991212231000,-1.33,5.37,0.3405087
2991262249000,-3.68,14.75,4.903325
2991312206000,-7.7,5.05,-0.23154591
2991362286000,-4.33,18.73,1.607201
2991412273000,9.47,15.98,4.8216033
2991462292000,0.27,11.99,1.1168685
2991512218000,-4.1,6.51,0.84446156
2991562267000,1.46,8.58,2.8738933
2991612286000,1.04,3.83,1.1168685
2991712231000,3.11,6.78,1.6889231
2991762279000,4.48,9.34,1.2258313
2991812237000,-4.1,14.1,5.829509
2991862286000,-2.11,13.48,7.7363577
2991912212000,1.08,12.98,9.00305
2991962292000,0.99,9.34,4.399372
2992012218000,-1.18,5.41,2.152015
2992062267000,-1.65,3.49,2.6014864
2992112225000,0.8,3.99,0.95342433
2992162273000,-0.8,6.74,2.9556155
2992212200000,-2.79,9.81,1.1849703
2992262279000,-1.18,3.83,2.8330324
2992312237000,-6.78,13.21,1.56634
2992362316000,2.98,17.69,4.862464
2992412243000,4.71,15.55,3.9499009
2992462292000,-2.87,10.57,-0.61291564
2992512249000,-2.37,6.55,3.336985
2992562267000,0.72,7.31,1.3756552
2992612286000,1.76,5.67,0.53119355
2992662304000,0.95,8.01,1.4573772
2992712200000,-0.19,5.71,0.95342433
2992762279000,0.08,9.89,0.9942854
2992812237000,-5.52,12.22,5.243834
2992862286000,-0.04,16.13,7.7363577
2992912212000,0.23,12.64,8.430995
2992962292000,1.27,12.07,4.7535014
2993012279000,-0.91,6.32,3.214402
2993062267000,-1.04,3.72,1.334794
2993112225000,-0.23,2.07,0.19068487
2993162273000,-1.12,4.44,1.7570249
2993212231000,-1.04,10.92,3.8273177
2993262341000,-1.76,7.59,2.1792557
2993312237000,-1.08,6.74,2.4925237
2993362286000,-2.79,13.95,3.0237172
2993412243000,-4.25,12.57,2.2201166
2993462292000,6.36,15.75,2.1111538
2993512218000,-2.3,12.3,-0.61291564
2993562267000,-3.36,8.92,1.7570249
2993612225000,0.27,10.04,0.6537767
2993662273000,-0.72,7.35,1.0351465
2993712231000,0.19,7.78,1.2258313
2993762310000,1.18,6.09,0.50395286
2993812267000,1.73,6.47,1.334794
2993862316000,-0.19,9.23,-0.14982383
2993912243000,-1.76,10.15,0.46309182
2993962292000,-6.55,9.19,3.173541
2994012249000,-1.42,15.02,6.3607025
2994062267000,-3.53,13.18,6.0201936
2994112225000,-3.02,10.65,4.140586
2994162273000,-0.89,7.97,1.920469
2994212231000,-0.72,3.83,1.9477097
2994262279000,-0.19,3.21,0.27240697
2994312237000,-2.83,6.17,0.19068487
2994362286000,1.14,9.43,1.8387469
2994362286000,1.14,9.43,1.8387469
2994432354000,-3.87,8.05,2.4108016
2994482281000,1.04,14.98,0.23154591
2994532360000,3.26,17.54,2.1792557
2994582348000,-1.61,13.82,-1.334794
2994632336000,-3.06,8.2,0.23154591
2994692242000,1.99,8.08,-0.27240697
2994750408000,-0.04,6.24,0.38136974
2994802349000,0.69,6.02,0.6946377
2994852276000,2.03,5.98,0.5720546
2994902264000,0.53,7.55,1.7570249
2994952251000,1.33,8.2,-0.42223078
2995002270000,-3.53,13.06,2.152015
2995052227000,-1.8,17.35,7.273266
2995102276000,-0.99,16.36,5.938472
2995152233000,-0.34,11.45,1.3756552
2995202282000,0.93,9.85,0.50395286
2995252270000,-0.76,9.38,0.19068487
2995302288000,0.61,7.59,7.205164
2995352215000,1.92,2.6,4.399372
2995402264000,-0.11,3.64,3.718355
2995452221000,-3.02,11.88,0.46309182
2995502270000,-0.84,17.08,-2.2609777
2995552257000,-4.02,19.0,2.7240696
2995612347000,-4.02,19.0,2.7240696
2995662304000,-0.5,12.68,1.4165162
2995662304000,-0.5,12.68,1.4165162
2995762218000,-6.02,6.24,-2.4108016
2995812328000,-4.67,8.31,7.6954966
2995812328000,-4.67,8.31,7.6954966
2995873089000,0.15,7.46,2.9147544
4973782391000,-4.37,13.33,2.91
4973832287000,-5.82,5.43,0.65
4973882458000,-2.37,7.25,-0.42
4973932323000,-2.26,3.87,-1.31
4973982311000,1.08,4.67,-1.08
4974032360000,6.89,9.38,1.76
4974082317000,0.8,12.95,14.06
4974132305000,-6.97,4.21,-5.13
4974182293000,-3.02,15.85,0.76
4974232311000,2.22,14.48,-2.45
4974282299000,-0.76,14.21,4.79
4974332348000,-2.83,9.66,-4.94
4974382366000,-1.69,10.23,-1.42
4974432293000,-1.76,6.59,9.43
4974482311000,-1.23,4.75,-3.11
4974532360000,0.69,5.83,1.12
4974582348000,4.1,9.38,2.22
4974632305000,1.38,9.62,4.56
4974682232000,-4.56,18.92,7.25
4974732311000,-6.17,12.57,-0.46
4974782330000,-2.26,12.72,1.84
4974832317000,-5.05,8.31,0.99
4974882305000,-3.36,5.63,-0.3
4974932293000,-2.64,3.64,-0.84
4974982403000,-1.76,3.06,-0.95
4975032330000,2.49,9.58,-0.11
4975082317000,2.49,9.23,9.47
4975132305000,-5.56,6.82,7.12
4975182293000,-2.45,18.35,2.96
4975232342000,2.11,18.09,-0.65
4975232342000,2.11,18.09,-0.65
4975302746000,-2.11,11.18,-4.29
4975352245000,-1.14,10.99,-3.3
4975402386000,1.33,10.92,0.5
4975452343000,-2.68,8.43,3.99
4975512279000,-2.03,7.4,4.94
4975562328000,0.42,5.41,0.72
4975612408000,2.07,7.78,1.14
4975662334000,-0.04,9.11,6.05
4975712292000,-1.46,15.09,5.18
4975762310000,-5.18,16.86,1.61
4975812328000,-4.33,13.4,1.65
4975862377000,-4.71,7.46,1.61
4975912304000,-3.45,4.4,-0.19
4975962322000,-2.75,5.41,-1.31
4976012310000,-2.91,3.91,-1.38
4976112316000,-0.19,10.15,9.53
4976162304000,-6.36,7.44,6.97
4976232311000,-3.3,8.85,-3.98
4976282238000,1.84,11.07,2.03
4976332378000,1.76,17.88,8.16
4976382275000,-5.9,7.27,-3.91
4976432293000,-3.72,11.45,-3.72
4976482311000,-0.15,5.86,2.68
4976532299000,-4.37,4.25,-1.33
4976582317000,5.09,10.92,0.95
4976632580000,5.22,10.34,4.37
4976682323000,0.69,12.53,7.4
4976732311000,-5.43,17.62,3.45
4976782299000,-4.48,12.18,0.57
4976832317000,-4.56,10.15,0.65
4976882427000,-4.33,7.27,1.04
4976932293000,-3.53,5.41,-0.84
4977032299000,2.11,5.18,-0.5
4977082378000,0.46,10.19,1.31
4977132305000,-0.72,10.12,4.29
4977182293000,-4.82,10.34,8.77
4977232311000,3.11,13.67,-1.27
4977282299000,-1.61,13.95,-0.91
4977332348000,-3.11,17.86,-3.34
4977382305000,-2.53,10.0,-0.42
4977432293000,-2.26,10.5,-1.69
4977482311000,-1.46,6.85,-2.6
4977532330000,1.12,5.6,2.03
4977582317000,0.72,5.98,2.83
4977632305000,2.6,11.35,-2.56
4977682293000,3.06,10.57,3.34
4977732311000,-4.56,11.26,4.94
4977782299000,-6.09,15.66,-0.84
