timestamp,accX,accY,accZ
19365981484000,-3.06,8.47,-1.23
19366021584000,-3.3,8.35,-0.93
19366101479000,-3.21,8.5,-1.18
19366141518000,-3.17,8.47,-1.23
19366181466000,-3.17,8.39,-1.04
19366262185000,-3.15,8.47,-0.99
19366302254000,-3.21,8.47,-1.14
19366341500000,-3.21,8.47,-1.31
19366381509000,-3.02,8.54,-0.99
19366421670000,-3.34,8.47,-0.93
19366501565000,-3.11,8.39,-1.14
19366541482000,-3.17,8.5,-1.27
19366581521000,-3.17,8.5,-0.99
19366621529000,-3.26,8.54,-0.8
19366701516000,-3.06,8.35,-1.23
19366741494000,-3.17,8.39,-1.5
19366781533000,-3.41,8.54,-1.31
19366821572000,-3.17,8.31,-0.84
19366902566000,-3.34,8.69,-1.08
19366942178000,-3.17,8.35,-0.8
19366981515000,-3.26,8.58,-1.31
19367021584000,-2.96,8.43,-1.42
19367101479000,-3.41,8.54,-1.12
19367141488000,-3.06,8.62,-0.95
19367181466000,-3.06,8.5,-1.14
19367221566000,-3.26,8.43,-1.18
19367301492000,-3.11,8.43,-1.31
19367341470000,-3.21,8.43,-1.23
19367381478000,-3.21,8.54,-1.04
19367421548000,-3.41,8.47,-1.12
19367501534000,-2.76,8.62,-1.18
19367541604000,-2.98,8.58,-1.31
19367581551000,-3.17,8.35,-1.04
19367621529000,-3.38,8.54,-0.95
19367701516000,-3.06,8.43,-1.18
19367741494000,-3.11,8.62,-1.33
19367781503000,-3.21,8.39,-0.99
19367821572000,-3.3,8.47,-0.93
19367901650000,-2.96,8.5,-1.14
19367941537000,-3.15,8.5,-1.18
19367981484000,-3.34,8.54,-0.99
19368021554000,-3.26,8.35,-1.23
19368101540000,-3.17,8.54,-1.18
19368141518000,-3.02,8.47,-1.04
19368181466000,-3.34,8.43,-1.04
19368221566000,-3.41,8.54,-1.08
19368301522000,-3.15,8.58,-1.23
19368341470000,-3.15,8.43,-1.04
19368381478000,-3.15,8.5,-0.95
19368421548000,-3.38,8.47,-1.12
19368501565000,-3.17,8.54,-1.27
19368541512000,-3.21,8.5,-1.12
19368581490000,-3.15,8.43,-1.12
19368741280000,-3.34,8.54,-1.12
19368741280000,-3.34,8.54,-1.12
19368741280000,-3.34,8.54,-1.12
19368782296000,-3.21,8.58,-0.89
19368821572000,-3.17,8.54,-1.18
19368901437000,-3.06,8.39,-1.23
19368943520000,-3.15,8.5,-0.93
19368981606000,-3.6,8.66,-0.76
19369021584000,-3.76,8.24,-0.84
19369101510000,-2.6,8.73,-1.5
19369141518000,-2.49,8.58,-1.14
19369181435000,-3.17,8.5,-1.04
19369221566000,-3.72,8.35,-0.93
19369301522000,-3.17,8.54,-1.14
19369341500000,-3.15,8.43,-1.38
19369381509000,-3.49,8.58,-1.23
19369421548000,-3.57,8.24,-0.84
19369501595000,-3.17,8.5,-1.27
19369541634000,-3.34,8.39,-1.23
19369581490000,-3.26,8.5,-1.04
19369621529000,-3.02,8.5,-0.8
19369701516000,-3.45,8.43,-1.23
19369741463000,-3.26,8.35,-1.14
19369781503000,-3.26,8.54,-1.12
19369821542000,-3.06,8.54,-1.23
19369901467000,-2.98,8.43,-1.18
19369941811000,-2.83,8.81,-1.04
19369981606000,-3.11,8.5,-0.95
19370062356000,-3.68,8.24,-1.54
19370101540000,-3.45,8.35,-1.54
19370141518000,-3.11,8.5,-1.31
19370181496000,-3.34,8.66,-0.95
19370221566000,-3.38,8.35,-0.61
19370301492000,-3.21,8.54,-1.04
19370341500000,-3.15,8.43,-1.12
19370382149000,-2.96,8.54,-1.27
19370421548000,-2.91,8.62,-1.18
19370501595000,-3.38,8.35,-0.99
19370541482000,-3.15,8.47,-0.95
19370581490000,-3.45,8.58,-0.99
19370621529000,-3.68,8.39,-0.95
19370701516000,-2.37,8.73,-1.04
19370741494000,-2.11,8.92,-0.99
19370781655000,-2.72,8.62,-0.89
19370821542000,-3.53,8.35,-0.84
19370901498000,-3.6,8.43,-1.08
19370941506000,-3.02,8.69,-1.27
19370981972000,-2.96,8.43,-1.33
19371021615000,-3.34,8.5,-1.27
19371101510000,-3.15,8.54,-0.23
19371141518000,-3.11,8.69,-0.69
19371181466000,-3.26,8.35,-1.46
19371221505000,-3.06,8.39,-1.54
19371301522000,-3.17,8.39,-1.14
19371341500000,-3.11,8.43,-0.72
19371381509000,-3.26,8.77,-0.8
19371421548000,-2.79,8.77,-0.5
19371501595000,-3.26,8.77,-1.23
19371541665000,-3.53,8.16,-1.12
19371581490000,-3.72,7.89,-1.14
19371621529000,-3.53,8.5,-1.38
19371701516000,-2.53,8.69,-0.42
19371741494000,-3.64,8.5,-0.69
19371781503000,-3.49,8.28,-0.53
19371821877000,-3.11,8.54,-0.5
19371901467000,-2.68,8.66,-1.23
19371941476000,-2.79,8.66,-1.23
19371981728000,-3.45,8.39,-1.12
19372021645000,-3.38,8.39,-0.57
19372101510000,-3.02,8.5,-0.93
19372141518000,-3.26,8.35,-1.27
19372181496000,-3.41,8.43,-1.14
19372221535000,-3.02,8.69,-0.65
19372301522000,-2.98,8.5,-0.89
19372341470000,-3.38,8.35,-1.14
19372381509000,-3.6,8.47,-1.27
19372421548000,-3.57,8.47,-1.18
19372501534000,-3.11,8.47,-0.93
19372541512000,-2.98,8.58,-0.99
19372581521000,-2.98,8.5,-0.95
19372621529000,-3.26,8.54,-0.93
19372701516000,-3.02,8.62,-0.19
19372741463000,-3.26,8.39,-0.69
19372781503000,-3.34,8.54,-1.04
19372821542000,-2.96,8.54,-1.04
19372901528000,-3.49,8.5,-1.04
19372941476000,-3.38,8.43,-0.61
19372981637000,-3.3,8.69,-0.42
19373031441000,-3.17,8.43,-0.84
19373071481000,-3.26,8.54,-1.14
19373151467000,-2.91,8.58,-0.93
19373192055000,-2.96,8.77,-0.69
19373231515000,-3.15,8.5,-0.69
19373271493000,-3.26,8.58,-0.93
19373351510000,-3.3,8.43,-1.23
19373391518000,-3.41,8.39,-1.14
19373431496000,-3.17,8.62,-0.65
19373471474000,-2.91,8.77,-0.15
19373551492000,-3.49,8.39,-0.89
19373592049000,-3.21,8.54,-0.95
19373631478000,-2.96,8.58,-0.89
19373671487000,-3.11,8.58,-0.84
19373753915000,-3.26,8.58,-0.31
19373791451000,-3.06,8.58,-0.42
19373831521000,-3.17,8.47,-0.72
19373871407000,-3.34,8.5,-0.93
19373951485000,-3.15,8.58,-0.46
19373991769000,-3.06,8.62,-0.5
19374031838000,-3.17,8.47,-0.72
19374071481000,-3.3,8.39,-0.72
19374151498000,-2.96,8.73,-0.5
19374192544000,-3.34,8.31,-0.8
19374231454000,-3.34,8.47,-0.89
19374271493000,-3.06,8.69,-0.69
19374351479000,-2.87,8.62,-0.61
19374392159000,-3.3,8.47,-0.95
19374431496000,-3.57,8.43,-0.99
19374471474000,-2.98,8.62,-0.61
19374511575000,-2.87,8.69,-0.95
19374582406000,-3.38,8.39,-0.95
19374621896000,-3.17,8.58,-0.65
19374701485000,-2.96,8.54,-0.89
19374741494000,-2.96,8.66,-0.93
19374781533000,-3.06,8.54,-0.76
19374823891000,-3.38,8.54,-0.65
19374901467000,-2.87,8.62,-0.8
19374941598000,-3.11,8.39,-0.99
19374981515000,-3.17,8.54,-0.76
19375021584000,-2.83,8.73,-0.42
19375103524000,-3.21,8.47,-0.89
19375141518000,-3.06,8.5,-0.8
19375181496000,-2.83,8.81,-0.53
19375221535000,-2.96,8.62,-0.57
19375301522000,-3.11,8.62,-0.5
19375341500000,-2.79,8.69,-0.23
19375381509000,-3.11,8.5,-0.46
19375421578000,-3.34,8.47,-0.61
19375504983000,-3.06,8.62,-0.61
19375541451000,-3.17,8.5,-0.72
19375581582000,-3.06,8.62,-0.61
19375621560000,-3.15,8.5,-0.53
19375701516000,-2.91,8.73,-0.42
19375741555000,-3.15,8.54,-0.8
19375781503000,-3.21,8.47,-0.76
19375821542000,-2.98,8.66,-0.46
19375901528000,-3.17,8.54,-0.69
19375941476000,-3.17,8.62,-0.76
19375981515000,-3.11,8.47,-0.76
19376021615000,-3.15,8.54,-0.65
19376181313000,-2.96,8.62,-0.65
19376181313000,-2.96,8.62,-0.65
19376181313000,-2.96,8.62,-0.65
19376221902000,-3.02,8.62,-0.84
19376301492000,-3.15,8.43,-0.93
19376341500000,-3.21,8.58,-0.69
19376381509000,-3.06,8.54,-0.5
19376421548000,-3.3,8.58,-0.76
19376501473000,-3.11,8.47,-1.04
19376543923000,-3.15,8.66,-0.99
19376581582000,-3.06,8.54,-0.76
19376621529000,-3.17,8.47,-0.69
19376701516000,-3.15,8.66,-0.89
19376741463000,-3.11,8.39,-0.84
19376782174000,-3.26,8.58,-0.99
19376821542000,-3.17,8.39,-0.95
19376901559000,-3.3,8.62,-0.95
19376941506000,-3.17,8.43,-0.76
19376981515000,-3.15,8.58,-0.89
19377021554000,-3.02,8.54,-0.95
19377063729000,-3.11,8.62,-0.99
19377152108000,-3.34,8.5,-0.93
19377192025000,-3.15,8.54,-0.93
19377231515000,-3.15,8.35,-1.04
19377271432000,-3.26,8.5,-1.12
19377351510000,-2.87,8.69,-0.8
19377392068000,-2.96,8.73,-0.69
19377431496000,-3.11,8.35,-0.8
19377471474000,-3.21,8.58,-0.99
19377551492000,-2.98,8.54,-0.89
19377592171000,-3.17,8.66,-0.89
19377631509000,-3.21,8.54,-0.76
19377671487000,-3.17,8.39,-0.93
19377753609000,-2.87,8.66,-0.95
19377791451000,-2.87,8.69,-0.72
19377831399000,-3.21,8.54,-0.72
19377871468000,-3.41,8.35,-0.89
19377951424000,-2.96,8.66,-0.99
19377991463000,-2.87,8.58,-0.84
19378031441000,-2.98,8.66,-0.72
19378071511000,-3.15,8.58,-0.69
19378151498000,-3.41,8.5,-1.08
19378192178000,-3.06,8.5,-0.99
19378231515000,-2.96,8.66,-0.89
19378271493000,-2.96,8.5,-0.8
19378351479000,-2.96,8.62,-0.69
19378392220000,-3.38,8.47,-0.89
19378431496000,-3.41,8.39,-0.99
19378471474000,-3.17,8.5,-1.04
19378551461000,-2.76,8.62,-0.65
19378591470000,-3.06,8.66,-0.69
19378631478000,-3.11,8.47,-0.69
19378671487000,-3.15,8.47,-0.89
19378753609000,-3.3,8.5,-0.95
19378791451000,-3.02,8.58,-0.61
19378831490000,-2.83,8.66,-0.5
19378871499000,-2.87,8.69,-0.65
19378951455000,-3.38,8.35,-1.04
19378992165000,-3.49,8.43,-1.12
19379031503000,-3.11,8.58,-0.93
19379071481000,-2.72,8.69,-0.65
19379111520000,-3.02,8.58,-0.69
19379201699000,-3.17,8.54,-0.93
19379241524000,-3.15,8.54,-0.99
19379281503000,-3.17,8.58,-0.99
19379321542000,-3.15,8.43,-0.95
19379401498000,-2.87,8.58,-0.69
19379441506000,-2.79,8.66,-0.72
19379481515000,-3.11,8.58,-0.84
19379521706000,-3.17,8.47,-0.89
19379602212000,-3.11,8.66,-0.69
19379641366000,-3.15,8.47,-0.89
19379681344000,-3.34,8.47,-0.99
19379721535000,-3.06,8.62,-0.8
19379801430000,-3.17,8.47,-0.99
19379841500000,-2.79,8.77,-0.8
19379881478000,-2.91,8.5,-0.72
19379961343000,-3.38,8.5,-0.65
19380001748000,-3.02,8.69,-0.53
19380043008000,-3.06,8.58,-0.84
19380081582000,-3.21,8.31,-1.08
19380121499000,-3.34,8.54,-1.12
19380201485000,-3.06,8.58,-0.57
19380241524000,-3.26,8.62,-0.61
19380281503000,-3.15,8.43,-0.72
19380321542000,-3.3,8.62,-0.99
19380401528000,-3.06,8.54,-0.99
19380441476000,-3.17,8.54,-0.95
19380481515000,-3.11,8.43,-0.76
19380521615000,-3.21,8.62,-0.89
19380601510000,-3.02,8.5,-0.89
19380641518000,-3.3,8.58,-0.93
19380681496000,-3.17,8.5,-0.69
19380721535000,-3.06,8.5,-0.65
19380801461000,-2.98,8.54,-0.84
19380841409000,-3.17,8.5,-0.89
19380881509000,-3.3,8.58,-0.76
19380921609000,-3.11,8.47,-0.65
19381001565000,-3.21,8.66,-0.95
19381042794000,-3.11,8.47,-0.72
19381081948000,-3.21,8.5,-0.84
19381121499000,-3.15,8.58,-0.84
19381211434000,-3.34,8.58,-0.99
19381252084000,-3.21,8.43,-0.72
19381291787000,-3.17,8.54,-0.76
19381331857000,-3.17,8.5,-0.95
19381371438000,-3.17,8.5,-0.99
19381451516000,-3.17,8.58,-0.8
19381492074000,-3.11,8.62,-0.69
19381531503000,-3.15,8.43,-0.84
19381571450000,-3.11,8.54,-0.93
19381651498000,-3.17,8.43,-0.76
19381692055000,-3.41,8.47,-0.89
19381731515000,-3.34,8.47,-0.93
19381771371000,-3.38,8.47,-0.93
19381851510000,-3.11,8.69,-0.76
19381892037000,-3.3,8.58,-0.72
19381931374000,-3.26,8.43,-0.8
19382013924000,-3.06,8.54,-0.99
19382051553000,-3.26,8.47,-0.99
19382092202000,-3.21,8.43,-0.93
19382131478000,-3.06,8.62,-0.76
19382171456000,-3.02,8.58,-0.93
19382251504000,-3.38,8.54,-1.12
19382292123000,-3.15,8.47,-0.89
19382331521000,-3.17,8.69,-0.93
19382371468000,-3.15,8.54,-0.95
19382451516000,-3.21,8.62,-0.99
19382492165000,-3.17,8.35,-0.89
19382531472000,-3.21,8.54,-0.95
19382571603000,-3.15,8.58,-0.93
19382651498000,-3.41,8.5,-0.95
19382692117000,-3.17,8.47,-0.89
19382731637000,-3.15,8.47,-0.89
19382771401000,-3.26,8.5,-1.04
19382851510000,-3.26,8.54,-0.95
19382892159000,-3.17,8.39,-0.84
19382931466000,-3.06,8.66,-0.93
19382971474000,-3.15,8.31,-1.08
19383051614000,-3.26,8.58,-1.04
19383091500000,-3.15,8.54,-0.84
19383131600000,-3.3,8.39,-0.99
19383171517000,-3.34,8.47,-0.95
19383251473000,-3.21,8.54,-1.04
19383291512000,-3.26,8.43,-0.95
19383331490000,-3.02,8.5,-0.8
19383371468000,-3.17,8.54,-0.89
19383451516000,-3.34,8.39,-1.08
19383571267000,-3.21,8.47,-1.08
19383571267000,-3.21,8.47,-1.08
19383571267000,-3.21,8.47,-1.08
19383651437000,-3.15,8.47,-0.84
19383691750000,-3.21,8.39,-0.93
19383731667000,-3.21,8.66,-1.04
19383771432000,-3.11,8.39,-0.93
19383851418000,-3.26,8.43,-0.99
19383891518000,-3.15,8.43,-1.04
19383932717000,-3.21,8.54,-1.04
19383971474000,-3.21,8.43,-0.84
19384051553000,-3.34,8.43,-0.93
19384092171000,-3.02,8.47,-1.04
19384131478000,-3.15,8.58,-1.12
19384171487000,-3.15,8.5,-0.8
19384251473000,-3.38,8.47,-0.99
19384292123000,-3.15,8.47,-1.08
19384331521000,-3.17,8.58,-1.23
19384371590000,-3.26,8.47,-0.95
19384451516000,-3.17,8.43,-0.95
19384492165000,-3.26,8.54,-1.23
19384531441000,-3.02,8.54,-0.99
19384571481000,-3.15,8.5,-0.89
19384651498000,-3.53,8.43,-1.04
19384691384000,-3.06,8.54,-0.93
19384732156000,-3.06,8.58,-0.89
19384771401000,-3.17,8.47,-0.89
19384851510000,-3.17,8.39,-0.95
19384892129000,-3.17,8.58,-0.95
19384931435000,-3.15,8.58,-0.8
19384971444000,-3.34,8.43,-0.84
19385051522000,-3.15,8.5,-1.08
19385091470000,-3.11,8.43,-1.08
19385131478000,-3.3,8.54,-1.12
19385171487000,-3.21,8.47,-0.84
19385251534000,-3.26,8.47,-0.95
19385291512000,-2.96,8.66,-0.99
19385331490000,-3.06,8.5,-0.89
19385371468000,-3.17,8.5,-0.72
19385451516000,-3.3,8.5,-0.99
19385492074000,-3.02,8.58,-0.95
19385531716000,-3.17,8.43,-0.99
19385571481000,-3.57,8.47,-0.99
19385651467000,-3.21,8.62,-0.8
19385692055000,-3.17,8.47,-0.99
19385731515000,-3.21,8.5,-1.14
19385771401000,-3.21,8.58,-1.08
19385851479000,-3.41,8.35,-1.04
19385892068000,-3.38,8.5,-1.04
19385931466000,-3.17,8.5,-0.99
19385971413000,-2.98,8.5,-0.89
19386051553000,-3.45,8.31,-0.65
19386092171000,-3.38,8.24,-0.46
19386131478000,-3.17,8.62,-0.72
19386171487000,-3.21,8.69,-0.8
19386251473000,-3.11,8.28,-0.34
19386291451000,-3.21,8.35,-0.15
19386331521000,-3.34,8.96,-0.27
19386371590000,-3.21,8.35,-0.31
19386451546000,-4.02,8.62,-0.65
19386492013000,-3.11,8.05,-0.46
19386531503000,-4.14,8.62,0.27
12535892255000,-1.88,9.85,-0.23154591
12535942273000,-0.19,9.92,-0.5720546
12535992231000,-0.61,10.27,-0.88532263
12536042310000,0.76,10.57,-1.7570249
12536092206000,0.42,9.47,-1.1168685
12536142285000,0.38,9.47,-1.9477097
12536192243000,-1.04,10.65,-1.525479
12536242261000,-1.92,9.51,-0.5720546
12536292249000,-1.31,9.85,-0.53119355
12536342298000,-0.08,9.92,-1.7570249
12536392255000,1.73,9.77,-0.8036005
12536442273000,1.5,9.92,-1.4573772
12536492200000,1.27,10.5,-1.879608
12536550336000,0.61,10.12,-1.9885708
12536602124000,-0.53,9.77,-1.879608
12536652143000,-0.42,9.62,-1.6480621
12536702222000,0.65,10.42,-2.2201166
12536702222000,0.65,10.42,-2.2201166
12536802259000,1.61,9.38,-1.8387469
12536852307000,1.61,9.43,-1.525479
12536852307000,1.61,9.43,-1.525479
12536912824000,0.95,10.27,-1.3075534
12536962842000,0.19,10.38,-1.1849703
12537012830000,0.31,9.81,-1.4165162
12537062848000,1.12,9.62,-1.6889231
12537112836000,1.23,9.85,-1.6480621
12537162854000,1.04,9.7,-1.8387469
12537212812000,0.57,9.89,-2.0294318
12537262891000,0.65,9.96,-1.9885708
12537312787000,0.95,9.96,-1.7570249
12537362897000,1.42,10.0,-1.7297841
12537412824000,1.69,9.89,-1.525479
12537462873000,1.46,10.0,-1.4165162
12537512799000,0.69,9.77,-1.6889231
12537562818000,0.08,9.96,-1.9477097
12537612836000,-0.08,10.19,-2.1111538
12537662824000,0.38,9.72,-1.9885708
12537712812000,0.93,10.12,-2.1111538
12537762860000,1.33,9.62,-1.9885708
12537812787000,1.08,9.85,-1.9477097
12537862866000,0.8,9.77,-1.7570249
12537912793000,0.69,10.34,-1.6889231
12537962842000,0.72,9.66,-1.3075534
12538012799000,0.69,10.0,-1.3756552
12538062879000,0.93,9.62,-1.4573772
12538112805000,0.76,10.12,-1.607201
12538162854000,0.93,9.72,-1.7978859
12538212781000,0.76,10.23,-1.9885708
12538262860000,0.76,9.23,-1.920469
12538312818000,0.57,10.34,-2.1383946
12538362866000,0.99,9.58,-1.879608
12538412793000,1.33,10.04,-1.7978859
12538462842000,1.61,9.85,-1.4165162
12538512799000,0.61,10.15,-0.88532263
12538562848000,0.53,9.58,-1.4573772
12538612805000,0.15,10.19,-1.920469
12538662885000,0.34,9.85,-1.334794
12538713422000,0.8,10.31,-1.7978859
12538762921000,0.69,9.53,-1.9477097
12538814008000,0.8,9.92,-1.879608
12538862866000,0.5,10.04,-1.1849703
12538912824000,1.12,9.43,-1.7978859
12538962842000,1.31,10.27,-1.2666923
12539012830000,1.5,9.77,-1.607201
12539062818000,0.46,10.04,-0.9125633
12539112805000,0.31,9.85,-1.0760075
12539162824000,0.61,10.19,-1.1849703
12539212781000,0.72,9.81,-1.1849703
12539262830000,1.04,9.92,-1.9885708
12539312787000,0.99,9.77,-1.7297841
12539362897000,0.76,10.04,-1.7978859
12539412824000,0.69,9.81,-1.4982382
12539462842000,0.8,10.27,-1.2258313
12539512799000,0.8,9.43,-1.4573772
12539562818000,1.04,9.92,-1.3075534
12539632367000,1.04,10.19,-1.607201
12539682233000,0.53,9.89,-1.6889231
12539732923000,0.31,9.92,-1.7570249
12539792279000,0.95,9.72,-1.6480621
12539842267000,1.27,10.04,-1.7297841
12539892285000,1.18,9.72,-1.525479
12539942243000,0.84,10.08,-1.4573772
12539992261000,0.76,9.77,-1.3756552
12540042249000,0.65,10.0,-1.607201
12540092481000,0.89,9.85,-1.4573772
12540142255000,1.04,9.96,-1.607201
12540192273000,0.89,9.89,-1.6889231
12540242231000,0.61,9.77,-1.607201
12540292310000,0.95,9.96,-1.8387469
12540342267000,0.95,9.89,-1.525479
12540392285000,0.53,10.04,-1.1849703
12540442243000,1.04,9.92,-1.334794
12540492231000,0.69,9.92,-1.334794
12540542249000,0.99,9.81,-1.6480621
12540592298000,0.84,9.81,-1.6480621
12540642255000,0.95,9.81,-1.6889231
12540692304000,0.69,9.89,-1.3756552
12540752210000,0.84,9.89,-1.607201
12540802594000,0.89,9.89,-1.3756552
12540852277000,0.69,10.04,-1.3756552
12540902265000,0.99,9.72,-1.607201
12540952283000,0.69,9.77,-1.607201
12541002240000,0.42,10.31,-1.607201
12541052259000,-0.04,10.08,-1.879608
12541102216000,0.11,9.47,-1.6480621
12541152265000,1.14,9.96,-1.56634
12541202283000,2.34,9.92,-0.6537767
12541252271000,2.72,9.85,0.46309182
12541302259000,1.5,9.51,-1.2258313
12541352277000,0.76,10.08,-1.7978859
12541402204000,-0.08,10.04,-1.2666923
12541452283000,-0.42,10.15,-1.607201
12541502210000,-0.19,9.77,-1.7297841
12541552259000,0.61,9.96,-1.4982382
12541602124000,1.23,9.72,-1.4982382
12541660291000,0.99,10.08,-1.4573772
12541660291000,0.99,10.08,-1.4573772
12541712354000,0.53,10.04,-1.3075534
12541762921000,-0.23,10.88,-1.4982382
12541812909000,-0.99,8.69,-0.9125633
12541872296000,2.03,10.0,-1.1849703
12541922284000,1.73,9.77,-2.8330324
12541972333000,2.34,10.34,-1.6889231
12542022260000,0.69,9.72,-1.525479
12542072309000,-1.73,10.53,0.95342433
12542122266000,0.93,9.43,-1.2666923
12542172315000,0.99,10.19,0.040861044
12542222272000,0.61,9.66,-1.6889231
12542272260000,0.15,10.34,-1.4573772
12542322278000,0.34,9.58,0.92618364
12542372296000,5.52,10.65,-2.4516625
12542422315000,-6.51,10.12,0.23154591
12542472303000,1.73,9.34,-0.6537767
12542522260000,0.53,9.92,-1.1441092
12542572309000,1.42,9.43,-2.1111538
12542622266000,0.8,10.42,-0.7218784
12542672315000,0.38,9.92,-1.3075534
12542722272000,1.08,9.81,-1.1849703
12542772260000,0.76,9.92,-1.56634
12542822278000,-0.38,10.76,0.14982383
12542872296000,-0.65,9.3,-1.0351465
12542922284000,0.95,9.81,-1.920469
12542972333000,1.27,10.27,-1.334794
12543022260000,1.23,9.77,-1.3075534
12543072309000,0.57,9.89,-1.4573772
12543122266000,0.27,10.0,-0.84446156
12543172345000,1.14,9.85,-1.2666923
12543222272000,0.19,10.12,-1.56634
12543272290000,0.61,9.92,-1.1849703
12543322278000,0.69,10.12,-1.334794
12543372296000,0.76,9.66,-1.525479
12543422284000,0.69,9.92,-1.7570249
12543472303000,1.04,9.81,-1.3756552
12543522260000,0.95,9.96,-1.3075534
12543572309000,0.69,9.81,-1.1441092
12543622754000,0.8,9.85,-1.2258313
12543672315000,1.04,9.96,-1.525479
12543722272000,0.84,10.12,-1.2666923
12543772260000,0.72,9.77,-1.4982382
12543822248000,0.61,9.77,-1.4165162
12543872296000,1.12,9.66,-1.3756552
12543922284000,1.54,10.08,-1.1441092
12543972303000,1.5,9.81,-1.1441092
12544022260000,0.95,10.04,-1.3075534
12544072278000,0.8,9.72,-1.525479
12544122266000,0.5,10.0,-1.7297841
12544172284000,0.46,9.81,-1.7297841
12544222272000,0.53,9.92,-1.8387469
12544272290000,1.18,9.66,-1.607201
12544322278000,1.23,10.31,-1.6480621
12544372296000,0.8,9.72,-1.56634
12544422406000,0.31,10.0,-1.3756552
12544472303000,0.95,9.7,-1.7978859
12544522260000,1.23,10.0,-1.607201
12544572309000,0.95,9.72,-1.879608
12544622296000,0.8,9.96,-1.525479
12544672315000,2.3,9.72,-1.7570249
12544722272000,-0.11,10.0,-0.61291564
12544772260000,0.65,9.81,-0.9942854
12544822278000,1.18,9.85,-1.8387469
12544872266000,1.23,9.89,-1.6480621
12544922284000,0.95,9.92,-1.9885708
12544972303000,0.89,9.66,-1.607201
12545022260000,1.33,9.92,-1.56634
12545072278000,1.69,9.77,-1.2666923
12545122266000,0.76,9.92,-0.9942854
12545172284000,0.23,9.92,-1.56634
12545222272000,0.42,10.23,-1.4573772
12545272260000,0.95,9.81,-1.879608
12545322248000,1.18,9.81,-1.6889231
12545372296000,1.42,9.62,-1.7978859
12545422315000,1.04,9.92,-1.607201
12545472272000,0.61,9.85,-1.4573772
12545522290000,0.8,10.19,-0.95342433
12545572278000,0.89,9.81,-1.1168685
12545622266000,0.95,9.89,-1.2258313
12545672315000,1.38,9.7,-1.4165162
12545722272000,1.95,9.77,-1.4573772
12545772260000,1.69,9.77,-1.3075534
12545822278000,0.65,9.96,-1.4165162
12545872266000,-0.11,9.96,-0.95342433
12545922284000,0.93,10.0,-1.1849703
12545972303000,1.61,9.96,-0.7627395
12546022260000,0.89,9.85,-1.4982382
12546072278000,0.08,10.08,-1.2258313
12546172284000,0.89,9.47,-3.6774938
12546222272000,0.99,10.34,0.08172209
12546272260000,0.89,9.85,0.42223078
12546322278000,0.5,9.72,-2.4108016
12546372266000,0.89,10.04,-1.1849703
12546422284000,1.33,9.77,-1.6480621
12546472303000,0.76,10.04,-1.7297841
12546522260000,0.08,9.72,-1.2666923
12546572309000,0.38,10.19,-0.95342433
12546632398000,0.84,9.96,-0.7218784
12546682294000,0.15,9.89,-1.2258313
12546732312000,0.38,10.04,-1.334794
12546782239000,0.76,9.92,-1.334794
12546832318000,0.72,9.89,-0.9942854
12546882215000,0.34,10.0,-0.88532263
12546932294000,0.65,9.77,-1.1168685
12546982221000,0.42,9.89,-1.334794
12547032270000,0.57,9.85,-1.2258313
12547082227000,0.76,9.89,-0.9125633
12547132276000,0.61,9.92,-0.84446156
12547182202000,0.5,10.08,-0.8036005
12547232343000,0.61,9.85,-1.2666923
12547282209000,0.69,9.92,-1.4982382
12547332318000,0.57,10.04,-1.334794
12547382245000,-0.15,10.12,-1.3075534
12547432294000,0.89,9.66,-0.5720546
12547482221000,1.31,9.81,-1.6480621
12547532300000,0.95,9.89,-1.525479
12547582227000,0.5,9.96,-1.56634
12547632276000,0.38,10.08,-1.607201
12547682202000,0.38,9.85,-0.95342433
12547742322000,0.69,10.12,-0.95342433
12547792340000,1.04,9.77,-1.334794
12547842359000,0.95,10.12,-1.3756552
12547892255000,0.89,9.62,-1.607201
12547942334000,0.19,10.23,-1.525479
12548002240000,1.42,9.96,-0.7218784
12548052167000,1.88,9.96,-1.607201
12548102307000,1.31,9.43,-1.6889231
12548152204000,0.8,10.27,-1.879608
12548202283000,0.69,9.51,-1.6480621
12548252240000,0.76,9.89,-1.7297841
12548302259000,0.31,10.57,-1.4573772
12548352216000,-0.23,9.77,-1.1849703
12548402265000,-0.91,9.89,-1.6480621
12548452252000,0.42,9.58,-1.4165162
12548502271000,1.88,10.15,-1.4573772
12548552198000,2.68,9.96,-1.3756552
12548602277000,3.11,9.47,-0.8036005
12548652204000,1.99,9.77,-1.0351465
12548702283000,1.14,10.15,-1.8387469
12548752210000,0.72,9.38,-1.56634
12548802289000,0.27,10.42,-1.4982382
12548852216000,-0.15,9.96,-1.6889231
12548902265000,-0.08,9.96,-1.7297841
12548952222000,0.93,9.85,-1.7297841
12549002271000,1.61,9.77,-1.7570249
12549052228000,1.61,9.92,-1.6480621
12549102307000,0.99,9.89,-1.607201
12549152234000,0.5,9.92,-1.4573772
12549202283000,0.89,9.85,-1.2666923
12549252240000,0.93,10.15,-1.3756552
12549302259000,1.08,9.72,-1.4165162
12549352246000,1.38,10.08,-1.56634
12549402265000,1.18,9.92,-1.607201
12549452222000,0.5,10.08,-1.6889231
12549502301000,0.46,9.47,-1.6480621
12549552228000,1.04,9.92,-1.7297841
12549602338000,1.27,10.12,-1.7978859
12549652204000,0.69,9.77,-1.7297841
