timestamp,accX,accY,accZ
59376732311000,-4.52,3.41,8.05
59376782299000,-4.52,3.38,8.16
59376832317000,-4.48,3.38,8.2
59376882305000,-4.56,3.38,8.28
59376932324000,-4.71,3.34,8.08
59376982342000,-4.48,3.45,8.35
59377032330000,-4.75,3.53,8.08
59377082348000,-4.63,3.45,8.2
59377132305000,-4.44,3.45,8.12
59377182324000,-4.56,3.38,8.2
59377232311000,-4.63,3.21,8.2
59377282360000,-4.52,3.45,8.24
59377332317000,-4.59,3.6,8.24
59377382336000,-4.56,3.87,8.05
59377432324000,-4.59,3.76,8.01
59377482311000,-4.59,3.6,8.24
59377532330000,-4.1,2.83,8.35
59377582378000,-4.37,2.3,8.47
59377632336000,-4.82,2.37,8.66
59377682324000,-4.44,2.91,8.31
59377732342000,-4.63,3.06,8.08
59377782330000,-4.86,2.76,7.93
59377832348000,-5.01,3.15,8.43
59377882336000,-4.25,3.11,8.35
59377932324000,-4.63,3.72,8.69
59377982342000,-4.67,2.96,7.97
59378032330000,-4.79,3.57,8.35
59378082348000,-4.44,3.41,7.97
59378132305000,-4.67,3.64,7.97
59378182324000,-4.52,3.53,8.2
59378232311000,-4.56,3.38,8.2
59378282330000,-4.67,3.6,8.24
59378332348000,-4.75,3.45,8.12
59378382305000,-4.79,3.26,8.12
59378432324000,-4.52,3.15,8.16
59378492291000,-4.48,3.15,8.24
59378542339000,-4.59,3.02,8.16
59378592327000,-4.63,3.26,8.35
59378642346000,-4.67,3.41,8.12
59378692333000,-4.9,3.57,8.01
59378742321000,-4.59,3.72,8.08
59378792339000,-4.48,3.53,8.16
59378842327000,-4.59,3.34,8.08
59378892346000,-4.52,3.26,8.2
59378942303000,-4.67,3.17,8.2
59378992321000,-4.82,3.6,8.08
59379052319000,-4.59,3.6,8.08
59379102245000,-4.4,3.64,8.2
59379152325000,-4.56,3.41,8.12
59379202282000,-4.59,3.3,8.16
59379252300000,-4.67,3.34,8.12
59379302319000,-4.67,3.45,8.08
59379352306000,-4.59,3.41,8.2
59379402264000,-4.59,3.45,8.2
59379452435000,-4.52,3.68,8.16
59379502270000,-4.63,3.57,8.08
59379552288000,-4.63,3.41,8.2
59379602337000,-4.71,3.26,8.12
59379652325000,-4.59,3.45,8.12
59379702313000,-4.44,3.64,8.16
59379752300000,-4.56,3.53,8.12
59379802319000,-4.67,3.34,8.16
59379852367000,-4.75,3.38,8.12
59379902325000,-4.63,3.49,8.16
59379952343000,-4.56,3.45,8.12
59380002544000,-4.59,3.49,8.16
59380002544000,-4.59,3.49,8.16
59380102245000,-4.56,3.49,8.16
59380152325000,-4.63,3.26,8.08
59380202282000,-4.79,3.26,8.16
59380252270000,-4.67,3.49,8.16
59380302319000,-4.63,3.53,8.08
59380352306000,-4.48,3.57,8.05
59380402294000,-4.48,3.41,8.28
59380452343000,-4.67,3.38,8.2
59380502331000,-4.63,3.41,8.12
59380552349000,-4.75,3.53,8.2
59380602367000,-4.52,3.49,7.93
59380652325000,-4.4,3.41,8.2
59380702343000,-4.9,3.3,8.08
59380752300000,-4.79,3.45,8.12
59380802319000,-4.56,3.6,8.08
59380852429000,-4.56,3.53,8.12
59380902294000,-4.59,3.38,8.12
59380952404000,-4.71,3.38,8.08
59381002300000,-4.71,3.45,8.05
59381052349000,-4.79,3.49,8.08
59381102276000,-4.79,3.41,8.12
59381152325000,-4.63,3.38,8.16
59381202313000,-4.52,3.45,8.08
59381252300000,-4.52,3.57,8.12
59381302349000,-4.63,3.6,8.08
59381302349000,-4.63,3.6,8.08
59381402294000,-4.56,3.57,8.12
59381452618000,-4.56,3.57,8.05
59381502331000,-4.59,3.57,8.12
59381552319000,-4.67,3.53,8.12
59381602337000,-4.63,3.53,8.16
59381652325000,-4.67,3.45,8.08
59381702313000,-4.71,3.45,8.12
59381752331000,-4.67,3.57,8.16
59381802288000,-4.56,3.57,8.08
59381852306000,-4.59,3.49,8.16
59381902294000,-4.67,3.45,8.2
59381952313000,-4.75,3.38,8.05
59382002606000,-4.48,3.72,8.12
59382052319000,-4.4,3.64,8.2
59382102337000,-4.59,3.41,8.12
59382152294000,-4.71,3.38,8.2
59382202313000,-4.67,3.45,8.08
59382252300000,-4.63,3.6,8.12
59382302288000,-4.52,3.6,8.12
59382352306000,-4.48,3.6,8.2
59382402264000,-4.48,3.49,8.2
59382452313000,-4.67,3.34,8.16
59382502300000,-4.75,3.3,8.12
59382552288000,-4.63,3.57,8.12
59382602306000,-4.48,3.68,8.16
59382652294000,-4.44,3.57,8.16
59382702313000,-4.52,3.38,8.2
59382752300000,-4.59,3.41,8.12
59382802349000,-4.63,3.57,8.08
59382852306000,-4.59,3.53,8.16
59382902264000,-4.59,3.49,8.2
59382952648000,-4.56,3.45,8.16
59383002300000,-4.52,3.45,8.12
59383052349000,-4.56,3.53,8.12
59383102276000,-4.59,3.53,8.12
59383152325000,-4.67,3.45,8.08
59383202343000,-4.59,3.49,8.16
59383252270000,-4.59,3.53,8.12
59383302319000,-4.56,3.57,8.16
59383352276000,-4.56,3.45,8.16
59383402294000,-4.63,3.41,8.08
59383452282000,-4.63,3.49,8.12
59383502270000,-4.59,3.49,8.16
59383552319000,-4.56,3.49,8.16
59383602306000,-4.59,3.45,8.12
59383652264000,-4.59,3.53,8.08
59383702313000,-4.56,3.49,8.16
59383752300000,-4.59,3.41,8.12
59383802319000,-4.56,3.53,8.16
59383852276000,-4.56,3.53,8.12
59383902294000,-4.59,3.45,8.2
59383952343000,-4.56,3.49,8.16
59384002911000,-4.56,3.49,8.2
59384052319000,-4.52,3.49,8.16
59384052319000,-4.52,3.49,8.16
59384122295000,-4.56,3.53,8.16
59384122295000,-4.56,3.53,8.16
59384222332000,-4.56,3.49,8.12
59384282299000,-4.63,3.45,8.16
59384332348000,-4.56,3.57,8.12
59384382336000,-4.59,3.49,8.12
59384432293000,-4.59,3.45,8.16
59384482311000,-4.56,3.49,8.16
59384532330000,-4.59,3.49,8.12
59384582317000,-4.56,3.49,8.12
59384632305000,-4.59,3.49,8.16
59384682263000,-4.56,3.49,8.16
59384732342000,-4.56,3.45,8.12
59384782330000,-4.56,3.49,8.16
59384832317000,-4.56,3.45,8.12
59384882336000,-4.59,3.49,8.12
59384932293000,-4.63,3.41,8.12
59384982311000,-4.63,3.41,8.16
59385032299000,-4.59,3.45,8.16
59385082317000,-4.48,3.49,8.16
59385132305000,-4.59,3.49,8.2
59385182354000,-4.63,3.45,8.12
59385232311000,-4.63,3.49,8.05
59385282269000,-4.59,3.41,8.08
59385332317000,-4.59,3.45,8.16
59385382336000,-4.67,3.41,8.08
59385432324000,-4.59,3.49,8.2
59385482311000,-4.56,3.49,8.16
59385532360000,-4.59,3.45,8.16
59385582317000,-4.67,3.45,8.12
59385632336000,-4.59,3.41,8.12
59385682354000,-4.56,3.38,8.2
59385732342000,-4.59,3.41,8.16
59385782299000,-4.59,3.49,8.2
59385832348000,-4.75,3.41,8.12
59385882305000,-4.56,3.53,8.12
59385932293000,-4.59,3.49,8.12
59385982342000,-4.59,3.41,8.24
59386032299000,-4.63,3.41,8.12
59386082348000,-4.71,3.34,8.08
59386132305000,-4.71,3.41,8.12
59386182293000,-4.67,3.41,8.08
59386232372000,-4.59,3.49,8.16
59386282238000,-4.52,3.53,8.08
59386332348000,-4.67,3.49,8.12
59386382336000,-5.01,3.3,8.01
59386432293000,-4.75,3.3,8.01
59386482311000,-4.56,3.3,8.12
59386532330000,-4.82,3.38,8.08
59386582348000,-4.9,3.21,8.05
59386632305000,-4.9,3.17,8.12
59386682324000,-4.79,3.21,8.16
59386682324000,-4.79,3.21,8.16
59386782299000,-4.79,3.17,8.12
59386832317000,-4.82,3.17,8.12
59386882305000,-4.82,3.17,8.08
59386932263000,-4.82,3.17,8.12
59386982311000,-4.82,3.21,8.08
59387052349000,-4.94,3.21,8.08
59387102245000,-4.94,3.06,8.16
59387152325000,-4.82,3.15,8.08
59387202282000,-4.75,3.21,8.12
59387252300000,-4.71,3.17,8.16
59387302319000,-4.79,3.15,8.2
59387352306000,-4.82,3.17,8.08
59387402264000,-4.9,3.17,8.12
59387452313000,-4.9,3.15,8.05
59387502300000,-4.82,3.3,8.12
59387552319000,-4.67,3.21,8.16
59387602306000,-4.71,3.26,8.2
59387652294000,-4.79,3.15,8.12
59387702282000,-4.86,3.15,8.08
59387752270000,-4.86,3.17,8.08
59387802319000,-4.82,3.26,8.05
59387852306000,-4.79,3.21,8.12
59387902294000,-4.86,3.21,8.05
59387952313000,-4.82,3.11,8.16
59388002544000,-4.71,3.06,8.12
59388052319000,-4.86,3.17,8.08
59388102337000,-4.82,3.3,8.05
59388152264000,-4.9,3.3,8.08
59388202282000,-4.9,3.21,8.08
59388252300000,-4.71,3.15,8.12
59388302319000,-4.63,3.02,8.2
59388352306000,-4.67,3.06,8.08
59388402294000,-4.99,3.21,8.05
59388452313000,-4.94,3.34,8.01
59388502300000,-4.86,3.3,8.08
59388552288000,-4.82,3.21,8.08
59388602306000,-4.63,3.17,8.2
59388652264000,-4.71,2.98,8.2
59388702313000,-4.86,3.17,8.08
59388752270000,-4.94,3.26,8.08
59388802319000,-4.99,3.17,8.05
59388852306000,-4.71,3.3,8.12
59388902294000,-4.67,3.17,8.16
59388952313000,-4.71,3.02,8.12
59389002270000,-4.71,3.26,8.12
59389052471000,-4.86,3.21,8.05
59389102306000,-4.94,3.17,8.01
59389152264000,-4.82,3.17,8.12
59389202282000,-4.71,3.17,8.16
59389252300000,-4.56,3.15,8.16
59389302288000,-4.71,3.15,8.2
59389352276000,-4.86,3.15,8.08
59389402264000,-4.99,3.15,8.05
59389452313000,-4.86,3.17,8.12
59389502300000,-4.67,3.21,8.12
59389552288000,-4.59,3.21,8.24
59389602306000,-4.75,3.15,8.12
59389652264000,-4.9,3.15,8.12
59389702313000,-4.94,3.21,8.08
59389752300000,-4.82,3.26,8.08
59389802319000,-4.63,3.21,8.2
59389852306000,-4.59,3.15,8.24
59389902264000,-4.79,3.15,8.2
59389952313000,-4.82,3.21,8.08
59390002544000,-4.79,3.26,8.08
59390052319000,-4.75,3.17,8.12
59390102306000,-4.79,3.17,8.16
59390152264000,-4.75,3.15,8.16
59390202282000,-4.75,3.21,8.08
59390252300000,-4.75,3.26,8.16
59390252300000,-4.75,3.26,8.16
59390312328000,-4.82,3.17,8.12
59390362316000,-4.79,3.17,8.12
59390412304000,-4.75,3.17,8.16
59390462353000,-4.82,3.26,8.12
59390512310000,-4.82,3.17,8.12
59390562298000,-4.75,3.17,8.12
59390612316000,-4.75,3.21,8.12
59390662335000,-4.79,3.17,8.05
59390712322000,-4.86,3.15,8.12
59390762341000,-4.71,3.26,8.08
59390812328000,-4.79,3.17,8.12
59390862316000,-4.75,3.15,8.12
59390912335000,-4.79,3.26,8.08
59390962353000,-4.75,3.21,8.12
59391012249000,-4.79,3.11,8.12
59391062298000,-4.82,3.06,8.12
59391112316000,-4.82,3.17,8.12
59391162335000,-4.79,3.26,8.08
59391212322000,-4.71,3.21,8.12
59391262341000,-4.75,3.17,8.2
59391312298000,-4.75,3.21,8.12
59391362347000,-4.79,3.26,8.08
59391412335000,-4.86,3.15,8.08
59391462444000,-4.86,3.15,8.2
59391512310000,-4.86,3.15,8.16
59391562298000,-4.75,3.21,8.16
59391612316000,-4.67,3.17,8.16
59391662335000,-4.59,3.11,8.2
59391712322000,-4.75,3.15,8.08
59391762310000,-4.86,3.15,8.12
59391812328000,-4.9,3.17,8.16
59391812328000,-4.9,3.17,8.16
59391912304000,-4.82,3.21,8.12
59391962658000,-4.71,3.17,8.2
59392012280000,-4.63,3.06,8.16
59392062298000,-4.67,3.06,8.2
59392122357000,-4.9,3.15,8.12
59392182263000,-4.94,3.21,8.12
59392232311000,-4.9,3.21,8.12
59392282330000,-4.79,3.15,8.16
59392332317000,-4.67,3.11,8.16
59392382305000,-4.63,3.06,8.16
59392432324000,-4.75,3.17,8.2
59392482311000,-4.9,3.17,8.16
59392532330000,-4.99,3.15,8.08
59392582378000,-4.82,3.17,8.12
59392632305000,-4.75,3.17,8.16
59392682293000,-4.75,3.15,8.2
59392732342000,-4.71,3.02,8.16
59392782330000,-4.82,3.11,8.08
59392832348000,-4.9,3.15,8.12
59392882305000,-4.9,3.11,8.08
59392932324000,-4.86,3.17,8.16
59392982342000,-4.71,3.21,8.12
59393032299000,-4.71,3.17,8.16
59393082317000,-4.75,3.02,8.16
59393132305000,-4.67,3.02,8.24
59393182324000,-4.82,3.15,8.16
59393232342000,-4.99,3.17,8.05
59393282330000,-4.82,3.21,8.08
59393332348000,-4.71,3.26,8.2
59393382336000,-4.67,3.15,8.16
59393432293000,-4.71,2.98,8.16
59393482311000,-4.75,3.15,8.16
59393532330000,-4.9,3.17,8.12
59393582348000,-5.05,3.21,8.08
59393632336000,-4.71,3.21,8.16
59393682263000,-4.71,3.11,8.16
59393732281000,-4.71,3.15,8.16
59393782299000,-4.71,3.17,8.16
59393832348000,-4.82,3.15,8.12
59393882336000,-4.86,3.17,8.08
59393932293000,-4.79,3.17,8.16
59393982311000,-4.71,3.17,8.16
59394032330000,-4.75,3.17,8.12
59394082317000,-4.82,3.17,8.2
59394132336000,-4.79,3.11,8.16
59394182293000,-4.75,3.15,8.16
59394232311000,-4.79,3.17,8.16
59394282299000,-4.82,3.21,8.16
59394332317000,-4.71,3.21,8.2
59394382305000,-4.79,3.11,8.2
59394432293000,-4.79,3.15,8.12
59394482311000,-4.71,3.15,8.2
59394532330000,-4.79,3.21,8.12
59394582317000,-4.82,3.26,8.12
59394632336000,-4.79,3.17,8.16
59394682293000,-4.75,3.11,8.16
59394732342000,-4.82,3.15,8.12
59394782299000,-4.86,3.15,8.16
59394832317000,-4.75,3.15,8.2
59394832317000,-4.75,3.15,8.2
59394932659000,-4.82,3.17,8.12
59394932659000,-4.82,3.17,8.12
59395052258000,-4.79,3.11,8.12
59395102306000,-4.82,3.15,8.12
59395102306000,-4.82,3.15,8.12
59395202282000,-4.86,3.15,8.12
59395252300000,-4.75,3.17,8.2
59395302288000,-4.67,3.17,8.2
59395352337000,-4.75,3.21,8.16
59395402294000,-4.9,3.17,8.08
59395452313000,-4.75,3.11,8.16
59395502300000,-4.79,3.15,8.12
59395552288000,-4.79,3.21,8.16
59395602276000,-4.67,3.17,8.16
59395652264000,-4.71,3.17,8.16
59395702282000,-4.75,3.17,8.16
59395702282000,-4.75,3.17,8.16
59395702282000,-4.75,3.17,8.16
59395812237000,-4.82,3.06,8.16
59395862347000,-4.79,3.15,8.12
59395912335000,-4.82,3.21,8.16
59395962322000,-4.75,3.15,8.12
59396012249000,-4.75,3.17,8.12
59396062298000,-4.75,3.15,8.16
59396112621000,-4.82,3.15,8.12
59396162335000,-4.79,3.11,8.16
59396212292000,-4.75,3.15,8.16
59396262310000,-4.79,3.15,8.12
59396312328000,-4.82,3.17,8.16
59396362316000,-4.79,3.17,8.16
59396412304000,-4.67,3.15,8.16
59396462292000,-4.75,3.15,8.16
59396512341000,-4.79,3.21,8.12
59396562328000,-4.82,3.15,8.16
59396612316000,-4.75,3.15,8.16
59396662304000,-4.71,3.15,8.16
59396712292000,-4.67,3.17,8.16
59396762310000,-4.71,3.21,8.16
59396812328000,-4.82,3.26,8.05
59396862347000,-4.94,3.15,8.12
59396912273000,-4.94,2.98,8.12
59396962292000,-4.75,3.11,8.12
59397012371000,-4.67,3.15,8.2
59397062328000,-4.75,3.11,8.16
59397112316000,-4.75,3.06,8.12
59397162304000,-4.86,3.06,8.08
59397212292000,-4.86,3.11,8.12
59397262310000,-4.79,3.11,8.16
59397312328000,-4.67,3.11,8.24
59397362347000,-4.86,3.17,8.08
59397412304000,-4.79,3.17,8.08
59397462292000,-4.79,3.15,8.16
59397512371000,-4.82,3.11,8.08
59397562328000,-4.79,3.15,8.12
59397612316000,-4.75,3.15,8.16
59397662304000,-4.79,3.17,8.16
59397712322000,-4.86,3.11,8.12
59397762310000,-4.82,3.15,8.12
59397812298000,-4.79,3.15,8.12
59397862316000,-4.71,3.17,8.12
59397912304000,-4.75,3.17,8.12
59397962322000,-4.82,3.11,8.16
59397962322000,-4.82,3.11,8.16
59398062298000,-4.79,3.15,8.12
59398112316000,-4.75,3.15,8.24
59398162304000,-4.79,3.15,8.2
59398212292000,-4.79,3.21,8.12
59398262310000,-4.75,3.21,8.2
59398312298000,-4.79,3.17,8.2
59398362316000,-4.79,3.06,8.16
59398412304000,-4.75,3.11,8.16
59398462322000,-4.82,3.17,8.12
59398512310000,-4.82,3.21,8.12
59398562328000,-4.79,3.17,8.08
59398612316000,-4.79,3.17,8.2
59398662304000,-4.79,3.11,8.12
59398712292000,-4.75,3.11,8.12
59398762310000,-4.79,3.11,8.12
59398812298000,-4.79,3.15,8.08
59398862347000,-4.75,3.26,8.16
59398912304000,-4.75,3.26,8.08
59398962322000,-4.71,3.21,8.16
59399012280000,-4.75,3.15,8.2
59399062328000,-4.9,3.02,8.16
59399112347000,-4.94,3.06,8.12
59399162304000,-4.79,3.21,8.12
59399212811000,-4.75,3.21,8.08
59399262310000,-4.75,3.17,8.16
59399312328000,-4.79,3.15,8.12
59399362316000,-4.86,3.15,8.12
59399412335000,-4.79,3.11,8.16
59399462292000,-4.79,3.15,8.12
59399512341000,-4.71,3.17,8.08
59399562328000,-4.79,3.15,8.16
59399612347000,-4.86,3.17,8.12
59399662365000,-4.82,3.21,8.08
59399712322000,-4.67,3.3,8.08
59399762341000,-4.63,3.21,8.16
59399812328000,-4.71,3.06,8.2
59399862438000,-4.9,3.02,8.16
59399912335000,-4.86,3.11,8.12
59399962292000,-4.79,3.26,8.12
59400012249000,-4.75,3.26,8.12
59400082317000,-4.79,3.15,8.12
59400132336000,-4.71,3.06,8.2
59400182263000,-4.75,3.06,8.2
59400232342000,-4.82,3.15,8.12
59400282269000,-4.75,3.3,8.08
59400332287000,-4.75,3.3,8.12
59400402325000,-4.63,3.21,8.16
59400452252000,-4.75,2.98,8.24
59400502239000,-4.9,3.06,8.16
59400552288000,-4.82,3.11,8.12
59400602306000,-4.82,3.17,8.12
59400652294000,-4.86,3.15,8.12
59400702282000,-4.86,3.17,8.05
59400752300000,-4.71,3.21,8.08
59400802319000,-4.75,3.17,8.12
59400852276000,-4.86,3.21,8.12
59400902294000,-4.82,3.21,8.2
59400952282000,-4.71,3.21,8.16
59401002331000,-4.71,3.3,8.08
59401052288000,-4.75,3.41,8.08
59401102306000,-4.63,3.49,8.12
59401152294000,-4.63,3.53,8.16
59401202282000,-4.52,3.53,8.12
59401252270000,-4.48,3.45,8.12
59401302288000,-4.48,3.45,8.16
59401352306000,-4.63,3.57,8.08
59401402294000,-4.59,3.53,8.05
59401452313000,-4.4,3.57,8.12
59401502300000,-4.56,3.49,8.16
59401552319000,-4.67,3.41,8.12
59401602276000,-4.63,3.38,8.12
59401652294000,-4.71,3.34,8.12
59401702282000,-4.71,3.38,8.08
59401752270000,-4.71,3.34,8.16
59401802288000,-4.71,3.3,8.08
59401852276000,-4.71,3.38,8.08
59401902264000,-4.75,3.38,8.08
59401952282000,-4.75,3.3,8.08
59402002544000,-4.79,3.26,8.12
59402052288000,-4.79,3.26,8.08
59402102306000,-4.71,3.26,8.16
59402152294000,-4.67,3.21,8.12
59402202313000,-4.67,3.26,8.12
59402252270000,-4.75,3.26,8.12
59402302288000,-4.79,3.26,8.12
59402352306000,-4.75,3.17,8.05
59402402264000,-4.75,3.17,8.12
59402452313000,-4.79,3.26,8.12
59402502941000,-4.75,3.26,8.12
59402552288000,-4.71,3.26,8.12
59402602276000,-4.71,3.26,8.08
59402652294000,-4.79,3.26,8.12
59402702313000,-4.75,3.26,8.05
59402752300000,-4.75,3.17,8.08
59402802319000,-4.79,3.21,8.12
59402852306000,-4.75,3.26,8.12
59402902325000,-4.75,3.26,8.12
59402902325000,-4.75,3.26,8.12
59402902325000,-4.75,3.26,8.12
59403052319000,-4.75,3.21,8.08
59403102337000,-4.79,3.26,8.05
59403152294000,-4.71,3.3,8.16
59403202343000,-4.79,3.34,8.16
59403252331000,-4.71,3.3,8.05
59403302288000,-4.71,3.3,8.16
59403352306000,-4.67,3.34,8.12
59403402294000,-4.71,3.38,8.16
59403452313000,-4.75,3.34,8.05
59403502300000,-4.75,3.41,8.12
59403552319000,-4.67,3.45,8.08
59403602306000,-4.56,3.45,8.16
59403652264000,-4.59,3.45,8.16
59403702313000,-4.59,3.53,8.05
59403752270000,-4.52,3.53,8.12
59403802319000,-4.52,3.57,8.08
59403852306000,-4.56,3.49,8.16
59403902294000,-4.59,3.53,8.12
59403952313000,-4.48,3.49,8.12
59404002758000,-4.4,3.57,8.12
59404052319000,-4.48,3.6,8.16
59404102306000,-4.56,3.57,8.08
59404152264000,-4.56,3.64,8.08
59404202313000,-4.56,3.6,8.16
59404252300000,-4.44,3.53,8.08
59404302288000,-4.37,3.53,8.08
59404352429000,-4.4,3.6,8.12
59404402294000,-4.56,3.6,8.08
59404452313000,-4.67,3.53,8.08
59404502331000,-4.59,3.41,8.12
59404502331000,-4.59,3.41,8.12
59404602306000,-4.63,3.45,8.16
59404652294000,-4.67,3.41,8.16
59404702374000,-4.71,3.41,8.08
59404752270000,-4.75,3.41,8.08
59404802319000,-4.67,3.34,8.16
59404852306000,-4.75,3.38,8.12
59404902294000,-4.75,3.49,8.05
59404952313000,-4.63,3.49,8.16
59404952313000,-4.63,3.49,8.16
59405052319000,-4.67,3.34,8.12
59405102337000,-4.59,3.45,8.12
59405152294000,-4.56,3.57,8.12
59405202282000,-4.52,3.68,8.2
59405252300000,-4.48,3.68,8.12
59405302319000,-4.44,3.87,8.12
59405352306000,-4.33,3.99,8.08
59405402264000,-4.18,3.99,8.08
59405452343000,-4.1,4.02,8.12
59405502331000,-3.98,4.14,8.05
59405552319000,-3.87,4.18,8.05
59405602276000,-3.87,4.21,8.05
59405652294000,-4.06,4.14,8.08
59405702313000,-3.98,4.14,8.12
59405752300000,-3.95,4.14,8.16
59405802319000,-3.98,4.14,8.08
59405852306000,-4.1,4.1,8.08
59405902294000,-4.1,4.14,8.08
59405952343000,-4.21,4.1,8.08
59406002636000,-4.18,4.02,8.01
59406052319000,-4.29,4.14,8.16
59406102306000,-4.21,4.14,8.05
59406152294000,-4.06,4.1,8.05
59406202282000,-4.1,4.1,8.05
59406252300000,-4.18,4.06,8.08
59406302319000,-4.29,4.06,8.05
59406352306000,-4.21,4.1,8.08
59406402294000,-4.14,4.14,8.01
59406452313000,-4.18,4.18,8.01
59406502300000,-4.14,4.18,8.05
59406552319000,-4.18,4.14,8.08
59406602337000,-4.14,4.25,8.05
59406652325000,-4.18,4.18,7.97
59406702892000,-4.02,4.14,8.12
59406752300000,-4.1,4.14,8.05
59406802319000,-4.21,4.14,8.08
59406852337000,-4.18,4.14,8.01
59406902294000,-4.18,4.21,8.05
59406952313000,-4.14,4.18,7.93
59407002331000,-4.21,4.21,8.05
59407052319000,-4.14,4.18,8.05
59407102276000,-4.1,4.18,8.05
59407152294000,-4.06,4.25,8.08
59407202313000,-4.1,4.18,8.08
59407252300000,-4.21,4.14,8.08
59407302319000,-4.29,4.1,8.01
59407352306000,-4.21,4.1,8.05
59407402294000,-4.18,4.14,8.05
59407452282000,-4.21,4.14,8.05
59407502300000,-4.18,4.21,7.97
59407552349000,-4.18,4.14,8.01
59407602337000,-4.29,4.18,8.05
59407652294000,-4.37,4.1,8.01
59407702282000,-4.33,4.1,8.01
59407752300000,-4.14,4.06,8.01
59407802319000,-4.18,4.14,8.01
59407852306000,-4.29,4.14,7.93
59407902325000,-4.25,4.18,8.01
59407960827000,-4.29,4.1,8.01
59407960827000,-4.29,4.1,8.01
59408012310000,-4.4,4.02,8.01
59408062359000,-4.48,4.06,7.93
59408112316000,-4.48,4.06,8.01
59408162335000,-4.37,3.91,8.01
59408212322000,-4.56,3.87,8.01
59408262371000,-4.63,3.87,8.01
59408312298000,-4.71,3.87,8.01
59408362347000,-4.48,3.91,7.97
59408412365000,-4.37,3.99,8.01
59408462353000,-4.44,4.02,7.93
59408512341000,-4.56,3.91,7.97
59408562328000,-4.63,3.79,7.97
59408612408000,-4.59,3.83,7.97
59408662335000,-4.52,3.79,7.93
59408712322000,-4.63,3.76,8.05
59408762371000,-4.67,3.79,7.97
59408812328000,-4.63,3.83,7.97
59408862377000,-4.63,3.83,7.93
59408912335000,-4.67,3.83,7.89
59408962353000,-4.86,3.87,8.08
59409012280000,-4.71,3.83,8.12
59409062359000,-4.9,3.38,8.05
59409112347000,-4.63,3.57,8.01
59409162365000,-4.56,3.21,8.2
59409212353000,-4.63,3.34,8.16
59409262371000,-4.56,3.06,8.08
59409312328000,-4.94,2.76,8.24
59409362347000,-4.18,2.68,7.86
59409412335000,-4.75,3.06,8.39
59409462414000,-4.9,2.83,8.28
59409512341000,-5.13,3.49,8.16
59409562328000,-4.86,3.41,8.08
59409612347000,-4.4,3.38,8.2
59409662335000,-4.44,3.3,8.16
59409712292000,-4.44,3.3,8.24
59409762341000,-4.18,3.21,8.31
59409812359000,-3.98,3.34,8.35
59409862347000,-3.79,3.49,8.5
59409912304000,-3.79,3.41,8.5
59409962322000,-4.29,3.15,8.47
59410012310000,-4.59,3.3,8.43
59410062328000,-4.59,3.3,8.39
59410112377000,-4.63,3.34,8.28
59410162365000,-4.52,3.17,8.31
59410212292000,-4.52,3.17,8.35
59410262341000,-4.52,3.3,8.24
59410312328000,-4.4,3.38,8.24
59410362347000,-4.4,3.06,8.35
59410412335000,-4.18,3.3,8.31
59410462322000,-4.44,3.21,8.31
59410512341000,-4.52,3.21,8.28
59410562328000,-4.44,3.26,8.31
59410612347000,-4.4,3.3,8.35
59410662365000,-4.37,3.34,8.31
59410712353000,-4.29,3.15,8.39
59410780377000,-4.33,3.15,8.39
59410832104000,-4.33,3.21,8.39
59410882183000,-4.33,3.41,8.5
59410932354000,-4.18,3.41,8.35
59410982342000,-4.14,3.11,8.5
59411032360000,-3.95,2.98,8.58
59411082348000,-3.87,2.79,8.73
59411132336000,-4.63,2.53,8.35
59411182293000,-4.63,2.03,8.54
59411232342000,-4.82,3.17,8.89
59411282238000,-3.98,3.06,8.05
59411332348000,-4.29,3.15,8.81
59411382336000,-3.64,3.21,8.54
59411432385000,-3.76,3.06,8.39
59411482311000,-3.83,3.06,8.47
59411532360000,-3.64,3.11,8.54
59411582348000,-3.6,3.21,8.5
59411632336000,-4.02,3.21,8.58
59411682324000,-3.98,3.3,8.73
59411732342000,-4.4,3.15,8.47
59411782330000,-4.18,3.41,8.43
59411832348000,-3.95,3.49,8.47
59411882305000,-3.91,3.49,8.5
59411932324000,-3.95,3.45,8.47
59411982342000,-3.91,3.41,8.43
59412032330000,-3.95,3.45,8.43
59412082348000,-3.98,3.41,8.39
59412132336000,-3.87,3.38,8.47
59412182324000,-3.95,3.45,8.39
59412232311000,-3.95,3.45,8.43
59412282299000,-3.91,3.45,8.35
59412332317000,-3.95,3.41,8.35
59412382305000,-3.95,3.41,8.39
59412432293000,-3.95,3.49,8.39
59412482311000,-4.02,3.64,8.39
59412532330000,-4.1,3.6,8.43
59412582317000,-4.02,3.6,8.35
59412632336000,-4.06,3.68,8.31
59412682293000,-4.06,3.6,8.35
59412732342000,-3.91,3.57,8.43
59412782330000,-3.76,3.79,8.35
59412832348000,-3.87,3.57,8.5
59412882305000,-3.83,3.68,8.5
59412932324000,-3.68,3.87,8.66
59412982464000,-3.72,3.64,8.5
59413032299000,-3.6,3.53,8.5
59413082348000,-3.3,3.49,8.47
59413132244000,-3.26,3.45,8.58
59413182354000,-3.21,3.15,8.62
59413232311000,-3.21,3.11,8.77
59413282330000,-3.26,3.49,9.04
59413332348000,-3.21,3.21,8.89
59413382336000,-3.11,3.49,8.85
59413432324000,-3.02,3.64,8.81
59413482647000,-2.91,3.68,8.92
