timestamp,x-axis,y-axis,z-axis
-0.0008331333333333334,-0.21,0.50,-0.70
-0.0008336333333333333,-0.21,-0.15,0.14
-0.0008331333333333334,-0.13,0.55,-0.14
-0.0008336333333333333,-0.47,0.86,-0.30
-0.0008331333333333334,0.36,0.55,0.48
-0.0008336333333333333,-0.57,0.68,-0.48
-0.0008326166666666666,-0.27,0.43,-0.37
-0.00083365,-0.30,0.43,0.09
-0.0008336333333333333,0.21,0.08,0.18
-0.0008331333333333334,0.09,0.67,-0.07
-0.0008331333333333334,0.12,0.57,-0.07
-0.0008341500000000001,-0.07,0.41,-0.02
-0.0008326166666666666,-0.18,0.59,-0.16
-0.0016667666666666668,-0.29,0.32,-0.56
-0.0008336333333333333,-0.25,0.98,0.06
-0.0008326166666666666,-0.09,0.52,-0.07
-0.0008331333333333334,0.09,0.66,0.31
-0.0008341500000000001,-0.27,0.52,-0.55
-0.0008331333333333334,-0.31,0.48,0.03
-0.0008331333333333334,0.14,0.15,0.21
-0.0008336333333333333,0.00,0.39,-0.07
-0.0008331333333333334,0.18,0.63,-0.09
-0.0008336333333333333,-0.05,0.60,-0.21
-0.0008331333333333334,0.06,0.47,-0.08
-0.0008341500000000001,-0.43,0.39,-0.50
-0.0008321000000000001,-0.19,-0.07,0.11
-0.00083365,0.08,0.89,-0.27
-0.0008336333333333333,-0.43,0.80,-0.55
-0.0008331333333333334,0.27,0.56,0.02
-0.0008331333333333334,-0.31,0.58,-0.35
-0.0008336333333333333,-0.15,0.34,0.10
-0.0008336333333333333,0.10,0.03,0.15
-0.0008331333333333334,0.06,0.52,-0.10
-0.0008331333333333334,0.05,0.60,-0.14
-0.0008336333333333333,-0.08,0.48,-0.16
-0.0008326166666666666,-0.45,0.59,-0.34
-0.0008331333333333334,-0.30,0.05,-0.40
-0.0008356833333333334,0.35,0.81,0.04
-0.0008316,-0.50,0.63,-0.54
-0.0008331333333333334,0.50,0.45,0.19
-0.0008336333333333333,-0.59,0.62,-0.33
-0.0008331333333333334,-0.20,0.53,-0.25
-0.0008336333333333333,0.05,0.25,0.12
-0.0008331333333333334,0.08,0.20,-0.00
-0.0008336333333333333,0.09,0.65,-0.10
-0.0008326166666666666,-0.05,0.58,-0.14
-0.00083365,-0.19,0.41,-0.15
-0.0008336333333333333,-0.34,0.37,-0.30
-0.0008331333333333334,-0.26,-0.06,-0.23
-0.0008336333333333333,0.26,0.76,0.04
-0.00083365,-0.60,0.66,-0.52
-0.0008321000000000001,0.28,0.47,0.24
-0.0008341500000000001,-0.28,0.65,-0.22
-0.0008331333333333334,-0.34,0.58,-0.27
-0.0008336333333333333,-0.25,0.40,-0.09
-0.0008326166666666666,0.16,0.30,-0.07
-0.0008331333333333334,0.15,0.69,-0.14
-0.0008341500000000001,0.01,0.47,-0.14
-0.0008331333333333334,0.08,0.50,-0.15
-0.0008336333333333333,0.18,0.32,-0.08
0.0,-0.20,0.38,-0.18
-0.00167135,-0.20,0.38,-0.18
-0.0008255000000000001,-0.44,0.52,-0.29
-0.0008331333333333334,-0.02,0.76,-0.53
-0.0008361833333333334,0.37,0.58,0.36
-0.0008326166666666666,-0.15,0.63,0.05
-0.0008341500000000001,0.12,0.54,0.54
-0.0008336333333333333,0.14,0.55,-0.08
-0.0008331333333333334,0.12,0.48,0.17
-0.0008336333333333333,-0.32,0.42,0.26
0.0,-0.39,0.47,0.02
-0.001165766666666667,-0.39,0.47,0.02
-0.00083365,-0.18,0.47,0.08
-0.0008356666666666667,-0.13,0.51,0.08
-0.0008316,-0.03,0.58,-0.18
-0.0008331333333333334,-0.21,0.64,-0.04
-0.0008331333333333334,0.02,0.72,-0.36
-0.0008336333333333333,0.43,0.73,-0.10
-0.0008331333333333334,0.10,0.62,0.13
-0.0008392333333333334,-0.22,0.39,0.05
-0.0009948666666666666,-0.02,0.37,-0.08
-0.0008326333333333334,0.02,0.33,-0.04
-0.0008331333333333334,0.11,0.34,-0.13
-0.0008336333333333333,-0.03,0.44,-0.24
-0.0008331333333333334,-0.10,0.41,-0.37
-0.0008336333333333333,-0.27,0.48,-0.21
-0.0008331333333333334,0.09,0.48,-0.22
-0.0008331333333333334,-0.08,0.80,-0.34
-0.0008326166666666666,0.23,0.30,0.10
-0.0008341500000000001,0.05,0.61,0.16
-0.0008336333333333333,-0.18,0.51,0.01
-0.0008331333333333334,-0.03,0.51,-0.02
-0.0008331333333333334,-0.05,0.49,0.01
-0.0008336333333333333,-0.12,0.49,-0.01
-0.0008326166666666666,-0.21,0.48,-0.05
-0.0008341500000000001,-0.21,0.39,-0.08
-0.0008331333333333334,-0.11,0.37,-0.08
-0.0008331333333333334,-0.13,0.48,-0.08
-0.0008336333333333333,-0.19,0.54,-0.17
-0.0008326166666666666,-0.26,0.48,-0.32
-0.0008341500000000001,-0.06,0.45,-0.18
-0.0008331333333333334,0.10,0.15,0.19
-0.0008331333333333334,0.04,0.51,-0.05
-0.0008336333333333333,0.25,0.87,-0.07
-0.0008336333333333333,-0.04,0.34,-0.18
-0.0008331333333333334,-0.15,0.43,-0.01
-0.0008331333333333334,0.03,0.68,-0.16
-0.0008331333333333334,-0.32,0.44,-0.37
-0.0008331166666666667,-0.24,-0.03,-0.29
-0.0008341500000000001,0.03,0.76,-0.09
-0.0008331333333333334,-0.10,0.83,-0.15
-0.0008331333333333334,-0.05,0.69,0.06
-0.0008331333333333334,-0.18,0.61,-0.37
-0.0008336333333333333,-0.40,0.56,-0.60
-0.0008336333333333333,-0.08,0.44,0.08
-0.0008331333333333334,0.20,0.09,0.17
-0.0008336333333333333,0.01,0.44,0.03
-0.0024994,0.19,0.52,-0.02
-0.0008336333333333333,-0.11,0.18,-0.66
-0.0008331333333333334,-0.31,0.83,-0.32
-0.0008331333333333334,-0.24,0.93,-0.41
-0.0008331166666666667,0.19,0.49,0.36
-0.00083365,-0.50,0.67,-0.57
-0.0008336333333333333,0.08,0.16,0.22
-0.0008331333333333334,0.02,0.15,0.08
-0.0008331333333333334,0.21,0.93,0.01
-0.0008336333333333333,0.02,0.53,-0.08
-0.0008331333333333334,-0.22,0.43,-0.17
-0.0008336333333333333,-0.31,0.34,-0.39
-0.0008331333333333334,0.03,0.01,-0.40
-0.0008336333333333333,-0.20,0.94,0.31
-0.0008331333333333334,-0.28,0.48,-0.17
-0.0008331333333333334,0.19,0.56,0.61
-0.0008336333333333333,-0.33,0.54,-0.54
-0.0008331333333333334,-0.39,0.63,-0.51
-0.0008331333333333334,-0.08,0.41,0.24
-0.0008336333333333333,0.31,0.22,0.08
0.0,0.22,0.83,-0.14
-0.0017028833333333332,0.22,0.83,-0.14
-0.0009628166666666667,0.07,0.38,0.03
-0.0008341500000000001,-0.10,0.49,-0.10
-0.0008331333333333334,-0.53,0.23,-0.56
-0.0008336333333333333,-0.21,0.41,-0.40
-0.0008326333333333334,-0.17,0.93,0.05
-0.0008341500000000001,0.32,0.56,0.11
-0.0008331166666666667,0.16,0.70,-0.16
-0.0008331333333333334,-0.70,0.61,-0.58
-0.0008336333333333333,0.17,0.21,0.05
-0.0008331333333333334,0.00,0.06,0.01
-0.00083365,0.03,0.72,0.15
-0.0016662500000000002,0.19,0.57,-0.25
-0.0008336333333333333,-0.19,0.69,-0.10
-0.0008372000000000001,-0.35,0.60,-0.27
-0.0008295833333333333,-0.41,0.16,-0.33
-0.0008331166666666667,-0.10,0.39,0.13
-0.0009999666666666667,0.04,0.94,-0.36
-0.0008326166666666666,-0.01,0.40,0.00
-0.00083465,0.23,0.77,0.18
-0.0008321166666666668,-0.58,0.50,-0.46
-0.0008341500000000001,-0.29,0.42,-0.18
-0.0008331333333333334,0.26,0.11,0.23
-0.0008336333333333333,-0.12,0.29,0.08
-0.0008336333333333333,0.20,0.39,-0.20
-0.0008326333333333334,-0.03,0.74,-0.07
-0.0008341500000000001,-0.22,0.64,-0.05
-0.0008326166666666666,-0.27,0.41,-0.26
-0.0008336333333333333,-0.32,0.28,-0.17
-0.0008331333333333334,-0.28,0.41,-0.60
-0.0008331333333333334,-0.12,0.96,-0.08
-0.0008336333333333333,0.27,0.45,0.16
-0.0008331333333333334,0.19,0.49,0.45
-0.0008336333333333333,-0.42,0.39,-0.42
-0.0008326166666666666,-0.17,0.32,-0.12
-0.0008341500000000001,-0.12,0.33,-0.09
-0.0008331333333333334,-0.25,0.54,-0.18
-0.0008331333333333334,0.26,0.82,-0.36
-0.0008341500000000001,-0.11,0.89,-0.27
-0.0008326166666666666,0.07,0.62,-0.21
-0.0008331333333333334,0.21,0.19,-0.06
-0.0008336333333333333,-0.08,-0.01,-0.05
-0.0008331333333333334,-0.81,0.44,-0.15
-0.0008336333333333333,-0.09,0.65,-0.05
-0.0008326166666666666,-0.03,0.80,-0.59
-0.0008331333333333334,0.72,0.19,0.33
-0.0008341500000000001,-0.61,0.61,0.04
-0.0008331333333333334,-0.04,0.46,-0.02
-0.0008341500000000001,0.27,0.47,-0.08
-0.0008326166666666666,-0.17,0.54,0.00
-0.0008326166666666666,-0.08,0.50,0.05
-0.0008341500000000001,-0.03,0.49,0.01
-0.0008331333333333334,0.01,0.51,0.08
-0.0016662500000000002,0.06,0.48,-0.03
-0.00083365,-0.06,0.46,0.04
-0.0008331333333333334,-0.09,0.47,0.06
-0.0008336333333333333,0.01,0.53,-0.04
-0.0008331333333333334,0.05,0.55,-0.03
-0.0008336333333333333,-0.04,0.55,0.09
-0.0008326166666666666,0.05,0.51,-0.01
-0.0008346666666666668,0.10,0.65,-0.08
-0.0008326166666666666,0.07,0.42,0.09
-0.0008336333333333333,0.15,0.44,0.19
-1806.9858214833334,0.16,0.43,0.00
-0.0006729,0.08,0.21,0.08
-0.0006764833333333333,0.17,0.25,0.07
-0.0006515500000000001,0.35,0.26,0.22
-0.0013310666666666666,0.42,0.23,0.38
-0.0006678333333333333,0.53,0.02,0.58
-0.0006668166666666667,0.58,0.20,0.59
-0.0006668,0.87,0.41,0.41
-0.0013376833333333333,0.75,0.40,0.39
-0.0006637666666666666,0.38,0.55,0.34
-0.0006657833333333334,0.20,0.36,0.21
-0.0006668166666666667,0.14,0.34,0.03
-0.0013331,0.18,0.33,-0.06
-0.0006647833333333334,0.23,0.28,0.04
-0.0008667000000000001,0.24,0.27,-0.08
-0.0006439166666666667,0.12,0.12,-0.10
-0.0006596833333333334,0.18,0.12,0.01
-0.0013290500000000002,0.31,0.41,0.11
-0.0006657833333333334,0.53,0.58,0.20
-0.0006683333333333334,0.36,0.48,0.05
-0.0006658,0.28,0.35,0.09
-0.0013376833333333333,0.22,0.33,0.07
-0.0006647833333333334,0.19,0.17,0.15
-0.0006632500000000001,0.20,0.22,0.14
-0.0006668,0.31,0.23,0.06
-0.0013361666666666667,0.44,0.27,0.10
-0.0006673166666666668,0.10,0.16,-0.06
-0.0006647666666666668,0.06,0.32,0.02
-0.0006683333333333334,0.25,0.44,-0.04
-0.0013341333333333335,0.43,0.67,-0.25
-0.0008804333333333334,0.49,0.54,0.12
-0.0008183833333333334,0.22,0.41,0.06
-0.0006337500000000001,0.34,0.35,0.04
-0.0006678166666666666,0.39,0.30,0.04
-0.0006668166666666667,0.31,0.35,0.08
-0.0013315833333333335,0.20,0.29,0.16
-0.0006642666666666667,0.18,0.28,0.06
-0.0006678166666666666,0.11,0.30,0.02
-0.0006683333333333334,0.23,0.24,0.05
-0.0015660666666666668,0.38,0.53,0.06
0.0,-0.02,0.41,0.15
-0.0007782,-0.02,0.41,0.15
-0.0013219166666666668,-0.11,0.24,0.15
-0.0006673166666666668,-0.10,0.42,0.03
-0.0006668166666666667,-0.06,0.29,-0.01
-0.0013310666666666666,-0.08,0.14,0.09
-0.0006673166666666668,0.03,0.51,0.01
-0.0006663,0.06,0.59,0.22
-0.00066885,-0.01,0.62,0.21
-0.00399475,-0.06,0.50,0.18
0.0,0.30,0.35,0.07
-0.0006668,0.30,0.35,0.00
0.0,0.15,0.45,0.00
0.0,0.15,0.45,0.00
-0.0006708833333333334,0.15,0.45,0.00
-0.0006830833333333334,0.07,0.59,0.03
-0.0006612166666666667,0.41,0.48,0.13
-0.0013204,0.07,0.43,-0.09
-0.0006663,-0.11,0.22,0.08
-0.0006673166666666668,-0.15,0.21,0.07
-0.0006688333333333335,-0.05,0.30,0.18
-0.0013321000000000001,0.07,0.71,-0.02
-0.0006647666666666668,0.33,0.89,0.18
-0.0007024166666666667,0.11,0.63,0.21
-0.0006464666666666667,-0.06,0.61,0.18
-0.0013183666666666668,-0.33,0.35,0.14
-0.0006713833333333333,-0.15,0.43,0.01
-0.0006749500000000001,-0.20,0.35,-0.08
-0.0006535833333333334,-0.16,0.49,-0.04
-0.0013351333333333332,-0.05,0.41,0.16
-0.0006647833333333334,0.12,0.08,0.04
-0.0006668,0.18,0.47,0.08
-0.0006678333333333333,0.13,0.72,0.29
-0.0008489,-0.05,0.54,0.20
-0.0006510333333333333,-0.19,0.31,0.12
-0.0014989333333333334,-0.16,0.55,-0.13
-0.0006657833333333334,0.50,0.84,0.11
-0.0006673166666666668,0.03,0.38,-0.13
-0.0006673166666666668,-0.17,0.42,0.04
-0.0013326,-0.13,0.53,0.14
-0.0013331166666666666,-0.04,0.35,0.13
-0.0006673166666666668,0.03,0.33,0.15
-0.0013321000000000001,0.04,0.32,0.06
-0.0006713833333333333,0.24,0.37,0.07
-0.0006642666666666667,0.08,0.74,0.18
-0.0006657833333333334,0.00,0.94,0.18
-0.0013326,-0.32,0.88,0.27
-0.0006668166666666667,-0.07,0.18,0.18
-0.0006668,-0.03,0.24,0.19
-0.0006668166666666667,-0.04,0.37,0.13
-0.0006683333333333334,-0.11,0.25,0.13
-0.002560416666666667,-0.13,0.15,0.11
0.0,0.15,0.44,0.00
0.0,0.15,0.44,0.00
-0.0012949666666666668,0.15,0.44,0.00
-0.0006418833333333335,0.04,0.67,0.49
-0.0006678333333333333,-0.08,0.51,0.17
-0.0013315833333333335,-0.25,0.38,0.13
-0.00066885,0.15,0.92,-0.13
-0.0006663,0.40,0.78,-0.01
-0.0007008833333333333,0.19,0.48,-0.06
-0.0012980166666666667,-0.02,0.38,-0.07
-0.0007197000000000001,0.05,0.53,0.08
-0.0006739333333333333,-0.06,0.40,0.03
-0.0006083166666666668,-0.00,0.38,0.01
-0.0013320833333333336,0.08,0.41,0.03
-0.0006658,0.08,0.43,0.08
-0.0006678333333333333,-0.02,0.34,0.10
-0.0006678166666666666,-0.04,0.25,0.01
-0.0013321000000000001,0.08,0.30,0.06
-0.0006668,0.20,0.36,0.05
-0.00066885,0.23,0.58,0.06
-0.0006647666666666668,0.18,0.99,0.19
-0.0013346333333333336,-0.02,0.81,0.20
-0.0006658,-0.03,0.45,0.07
-0.0006708833333333334,0.05,0.40,0.04
-0.0006622333333333334,-0.05,0.36,0.03
-0.0013326,-0.16,0.28,0.02
-0.0006668,-0.07,0.24,0.03
-0.0006673166666666668,-0.04,0.27,-0.00
-0.0006683333333333334,-0.05,0.32,0.01
-0.0013310833333333334,0.03,0.69,0.28
-0.0006683333333333334,0.24,0.36,0.03
-0.0006663,-0.12,0.35,-0.21
-0.0006663,-0.24,0.56,0.04
-0.0006769833333333334,-0.05,0.34,-0.06
-0.0013468333333333333,-0.02,0.30,-0.09
-0.0006424,0.08,0.52,-0.09
-0.0006663,0.10,0.43,-0.04
-0.0013336166666666667,-0.01,0.42,-0.02
-0.0006668166666666667,-0.04,0.46,-0.05
-0.0006688333333333335,0.04,0.46,-0.06
-0.0006663,0.07,0.45,-0.06
-0.0013305666666666668,0.06,0.42,-0.05
-0.0006673166666666668,0.16,0.49,-0.08
-0.0006693666666666668,0.23,0.48,-0.06
-0.0008305833333333335,0.11,0.51,-0.05
-0.0006663,-0.19,0.59,0.06
-0.0013351333333333332,-0.26,0.72,-0.06
-0.0006652833333333334,-0.16,0.62,-0.05
-0.0006658,-0.11,0.42,-0.16
-0.0006683333333333334,0.03,0.36,-0.05
-0.0013310833333333334,0.07,0.42,0.02
-0.0006683333333333334,-0.11,0.39,0.02
-0.0006663,-0.12,0.35,0.05
-0.0006708666666666667,-0.14,0.32,0.09
-0.0013290500000000002,-0.11,0.33,0.09
-0.0006663,0.03,0.32,0.09
-0.0006673166666666668,0.08,0.35,0.12
-0.0006663,0.13,0.43,0.12
-0.0013331,0.12,0.45,0.10
-0.00066885,-0.08,0.36,0.16
-0.0006647833333333334,-0.12,0.40,0.12
-0.0006779833333333333,-0.08,0.50,0.15
-0.0013321000000000001,0.06,0.67,0.02
-0.0006602,0.09,0.70,-0.10
-0.0006657833333333334,0.07,0.56,-0.07
-0.0006642666666666667,0.08,0.41,-0.03
-0.0013321000000000001,0.03,0.51,0.07
-0.0006678166666666666,-0.00,0.38,0.07
-0.0006658,0.04,0.38,0.13
-0.0006678333333333333,-0.01,0.38,0.14
-0.0013315833333333335,-0.12,0.32,0.07
-0.0006688333333333335,0.01,0.32,0.02
-0.0006652833333333334,0.21,0.36,0.06
-0.00068665,0.18,0.54,0.22
-0.0013285333333333334,0.01,0.94,0.25
-0.0006688333333333335,-0.39,0.66,0.16
-0.0006495166666666668,-0.13,0.20,0.11
-0.0006678333333333333,0.04,0.14,0.09
-0.0013315833333333335,-0.09,0.19,0.02
-0.0006678333333333333,-0.04,0.17,0.02
-0.0006673166666666668,-0.01,0.24,0.05
-0.0006657833333333334,0.08,0.54,0.08
-0.0013331166666666666,0.29,0.78,0.34
-0.0006810500000000001,-0.23,0.36,-0.02
-0.0006515500000000001,-0.43,0.71,0.01
-0.001003,-0.13,0.72,-0.17
-0.0006632500000000001,0.51,0.89,0.11
-0.0006678333333333333,0.12,0.43,-0.14
-0.0013326,-0.07,0.34,-0.05
-0.0006678333333333333,-0.11,0.42,0.05
-0.0006647666666666668,-0.03,0.40,0.08
-0.0006678333333333333,0.04,0.34,0.11
-0.0013366666666666668,0.04,0.30,0.10
-0.0006632500000000001,0.06,0.39,0.08
-0.0019973666666666667,0.04,0.86,0.21
0.0,-0.06,0.86,0.21
-0.0006693500000000001,-0.06,0.86,0.21
-0.00066885,-0.25,0.75,0.16
-0.0006642666666666667,-0.14,0.41,0.11
-0.0006673166666666668,-0.03,0.17,0.09
-0.0013331166666666666,-0.03,0.16,0.06
-0.0006683333333333334,-0.03,0.21,-0.01
-0.0006652833333333334,-0.03,0.23,0.04
-0.0007054666666666667,-0.01,0.35,0.04
-0.0012964833333333336,0.18,0.55,0.04
-0.0006642666666666667,-0.01,0.57,0.40
-0.0006663,-0.19,0.31,0.04
-0.0006683333333333334,-0.36,0.51,-0.06
-0.0013315833333333335,-0.26,0.79,-0.03
-0.0006673166666666668,0.39,0.80,0.02
-0.0006652833333333334,-0.04,0.35,-0.11
-0.0008194000000000001,-0.14,0.47,0.01
-0.0006800333333333334,-0.07,0.49,0.16
-0.0006688333333333335,-0.04,0.32,0.06
-0.0014307666666666667,0.00,0.38,0.04
-0.0005971333333333334,-0.03,0.35,0.07
-0.00063935,-0.05,0.34,0.06
-0.0013326,0.03,0.35,0.05
-0.0006693500000000001,0.01,0.48,0.14
-0.0006642666666666667,-0.07,0.89,0.31
-0.0006668,-0.01,0.84,0.18
-0.0013326,-0.22,0.60,0.17
-0.0006668166666666667,-0.00,0.20,0.13
-0.0006673166666666668,-0.01,0.23,0.07
-0.0006673166666666668,-0.06,0.24,0.00
-0.0013387000000000002,-0.07,0.24,0.03
-0.0006724166666666668,-0.04,0.36,0.08
-0.0006551,0.15,0.57,0.08
-0.0006739333333333333,0.14,0.67,0.38
-0.0013249666666666667,-0.12,0.54,0.33
-0.0006668166666666667,-0.13,0.36,-0.07
-0.0006668,0.03,0.67,-0.15
-0.0006678333333333333,0.14,0.64,-0.06
-0.0013320833333333336,0.13,0.86,0.18
-0.0006673333333333334,-0.06,0.29,-0.09
-0.0013336166666666667,-0.13,0.34,0.07
-0.0013326,0.03,0.37,0.09
-0.0006673166666666668,-0.02,0.32,0.05
-0.0006657833333333334,0.07,0.39,-0.02
-0.0006693500000000001,0.21,0.45,0.11
-0.0013310833333333334,0.01,0.58,0.22
-0.0006663,-0.09,0.72,0.25
-0.0006703666666666667,-0.20,0.64,0.23
-0.0006658,-0.09,0.36,0.09
-0.0013320833333333336,-0.05,0.17,0.13
-0.0006652833333333334,-0.10,0.15,0.06
-0.00066885,-0.06,0.20,0.08
-0.0006652833333333334,0.01,0.24,0.09
-0.0013326,0.04,0.41,0.07
-0.0006668,-0.09,0.61,0.39
-0.0006663,-0.25,0.42,0.20
-0.0006678333333333333,-0.32,0.46,0.14
-0.0006713833333333333,-0.02,0.70,-0.12
-0.0013463333333333335,0.17,0.87,-0.19
-0.0006485,-0.01,0.38,-0.11
-0.0006663,-0.08,0.37,0.04
-0.0013341333333333335,-0.03,0.42,0.13
-0.0006663,0.03,0.40,0.08
-0.0006663,0.12,0.41,0.13
-0.0006668,0.11,0.39,0.13
-0.0013336166666666667,-0.02,0.33,0.06
-0.0006658,0.02,0.41,0.09
-0.00066885,0.00,0.48,0.18
-0.0006668,-0.00,0.72,0.35
-0.0013310833333333334,-0.05,0.94,0.05
-0.00066985,-0.19,0.19,0.14
-0.0006647833333333334,-0.11,0.10,0.10
-0.0006729,-0.03,0.10,0.02
-0.0013254833333333333,-0.01,0.13,-0.07
-0.0006668166666666667,0.09,0.68,0.33
-0.0006668,0.31,0.56,0.20
-0.0006693500000000001,0.07,0.38,0.21
-0.0013336333333333335,-0.12,0.76,0.07
-0.00087635,-0.06,0.71,-0.07
-0.0006185,0.26,0.46,-0.13
-0.0006678166666666666,0.23,0.34,-0.06
-0.0006678333333333333,0.13,0.39,-0.02
-0.0013331,-0.07,0.39,0.13
-0.0006673333333333334,-0.03,0.36,0.10
-0.0006668,0.02,0.36,0.07
-0.0006632500000000001,0.07,0.28,0.06
-0.0006673166666666668,0.14,0.32,0.03
-0.0013397166666666669,0.16,0.37,-0.01
-0.0006622333333333334,0.18,0.69,0.15
-0.0006668166666666667,0.06,0.95,0.33
-0.0013320833333333336,-0.21,0.90,0.33
-0.0006678333333333333,-0.10,0.36,0.13
-0.0006663,-0.07,0.33,0.15
-0.0006708833333333334,0.02,0.29,0.01
-0.0013280166666666668,0.01,0.14,0.01
-0.0006698666666666667,-0.14,0.12,0.13
-0.0006668,-0.12,0.28,0.10
-0.0006668166666666667,-0.06,0.71,0.25
-0.0013310666666666666,0.31,0.97,0.49
0.0,0.03,0.33,0.15
-0.0011739166666666666,0.03,0.33,0.15
-0.0013285333333333334,-0.11,0.76,-0.22
-0.0006652833333333334,-0.12,0.13,-0.01
-0.0006678166666666666,-0.18,0.32,-0.05
-0.0006658,-0.14,0.72,-0.10
-0.0013351333333333332,-0.06,0.52,-0.06
-0.0006637666666666666,-0.05,0.38,-0.12
-0.0006708833333333334,0.02,0.43,-0.13
-0.00066375,0.12,0.48,-0.13
-0.0013326,0.12,0.44,-0.07
-0.0007064833333333334,0.08,0.46,-0.05
-0.0006424,0.11,0.44,0.06
-0.0008443166666666668,0.19,0.53,0.15
-0.0006388333333333334,0.04,0.53,-0.00
-0.0013331166666666666,-0.14,0.66,0.06
-0.00066985,-0.21,0.62,-0.09
0.0,-0.28,0.52,-0.20
-0.0018336000000000001,-0.28,0.41,0.01
-0.0006647833333333334,0.06,0.28,0.06
-0.0006851166666666668,0.03,0.25,0.03
-0.0006795166666666667,-0.03,0.28,0.05
-0.0013015833333333336,-0.10,0.32,0.08
-0.0013351333333333332,-0.12,0.36,0.15
-0.0006658,0.11,0.33,0.08
-0.0013326,0.08,0.36,0.10
-0.0006647666666666668,-0.10,0.46,0.15
-0.0006764833333333333,-0.19,0.43,0.17
-0.0006596833333333334,-0.09,0.48,-0.00
-0.0013326,0.17,0.70,-0.14
-0.00066885,-0.12,0.76,0.05
-0.0006642666666666667,-0.21,0.60,0.04
-0.0006668,-0.10,0.43,0.14
-0.0013331166666666666,-0.04,0.32,0.09
-0.0006668,-0.06,0.21,-0.01
-0.0006663,-0.04,0.26,0.06
-0.002663166666666667,0.12,0.48,0.18
0.0,-0.12,0.44,0.15
0.0,-0.12,0.44,0.15
-0.0006703833333333334,-0.12,0.44,0.15
-0.0006718833333333333,-0.09,0.33,0.15
-0.0013285333333333334,-0.04,0.20,0.03
-0.0007095333333333334,-0.09,0.13,0.10
-0.0006240833333333334,-0.07,0.24,0.12
-0.0006673166666666668,0.08,0.62,0.17
-0.0013346333333333336,0.22,0.63,0.27
-0.0006642666666666667,-0.15,0.39,0.06
-0.0006693666666666668,-0.32,0.90,-0.12
-0.0006647666666666668,-0.14,0.86,-0.06
-0.0013321000000000001,0.34,0.76,-0.04
-0.0006668,-0.03,0.46,0.14
-0.0006668166666666667,-0.04,0.47,0.16
-0.0006673166666666668,-0.04,0.36,0.14
-0.0007944666666666667,-0.07,0.28,0.13
-0.0012044333333333336,-0.02,0.30,0.14
-0.0006668,0.02,0.46,0.20
-0.0006678333333333333,0.09,0.61,0.20
-0.0013320833333333336,0.03,0.94,0.19
-0.0006668166666666667,-0.25,0.37,0.11
-0.0006668166666666667,-0.27,0.30,0.17
-0.0006663,-0.14,0.21,0.05
-0.0013336166666666667,-0.10,0.14,-0.07
-0.0006673166666666668,0.01,0.43,0.11
-0.0006678166666666666,0.09,0.43,0.27
-0.0006647833333333334,0.11,0.56,0.27
-0.0013336166666666667,0.01,0.41,0.20
-0.0006663,-0.26,0.91,-0.07
-0.0007176666666666667,-0.01,0.84,-0.03
-0.0006164666666666666,0.19,0.73,-0.03
-0.0013326,0.00,0.43,-0.07
-0.0006668,-0.02,0.36,0.14
-0.0006668166666666667,0.00,0.34,0.17
-0.0006673166666666668,-0.06,0.30,0.11
-0.0013326,-0.09,0.28,0.15
-0.0006663,0.17,0.37,0.13
-0.0006668,0.25,0.63,0.17
-0.0006678333333333333,0.15,0.98,0.20
-0.0013387000000000002,-0.11,0.68,0.20
-0.0006602,-0.20,0.27,0.06
-0.0006678333333333333,-0.20,0.19,0.12
-0.0006663,-0.18,0.23,0.04
-0.0013331,-0.12,0.23,-0.03
-0.0006668166666666667,0.01,0.25,0.08
-0.0006663,0.16,0.48,0.19
-0.0006688333333333335,0.20,0.69,0.37
-0.0013315833333333335,-0.07,0.46,0.21
-0.0006647833333333334,-0.63,0.74,0.10
-0.0006703666666666667,-0.09,0.69,-0.28
-0.000678,0.32,0.81,-0.01
-0.0013193833333333335,0.20,0.47,0.01
-0.0006703666666666667,0.02,0.45,0.19
-0.00066375,-0.07,0.35,0.12
-0.0006668166666666667,-0.05,0.28,0.17
-0.0006663,-0.06,0.25,0.14
-0.0013666666666666666,-0.04,0.26,0.05
-0.00063325,0.24,0.43,0.06
-0.0006673166666666668,0.24,0.53,0.16
-0.0006947833333333334,-0.03,0.95,0.29
-0.0013076833333333334,-0.21,0.74,0.06
-0.0006632500000000001,-0.18,0.39,0.08
-0.0006668,-0.08,0.24,0.06
-0.0013331166666666666,-0.10,0.19,0.01
-0.0006673166666666668,-0.03,0.23,-0.05
-0.0006663,0.03,0.29,0.02
-0.0006663,0.07,0.46,0.15
-0.0013326,-0.01,0.75,0.48
-0.0006678166666666666,-0.31,0.51,-0.12
-0.0006668166666666667,-0.55,0.89,0.11
-0.0006668166666666667,0.30,0.69,-0.41
-0.0013326,0.41,0.61,0.09
-0.0006683333333333334,-0.05,0.48,0.07
-0.0006657833333333334,-0.10,0.37,0.14
-0.0006668166666666667,-0.19,0.33,0.18
-0.0013326,-0.17,0.32,0.16
-0.0006668,0.05,0.27,0.04
-0.0006673166666666668,0.11,0.35,0.02
-0.0006673166666666668,0.28,0.48,0.13
-0.0006912333333333333,0.12,0.96,0.19
-0.0013046166666666667,-0.15,0.96,0.19
-0.0006678333333333333,-0.27,0.34,0.14
-0.0006673166666666668,-0.15,0.29,0.10
-0.0013341333333333335,-0.08,0.23,0.04
